,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1851,5
2,-,,ﾏｰｺﾞｯﾄ,1846,5
3,-,,八番手,1843,5
4,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1843,5
5,-,,五十嵐由貴,1840,5
6,-,,∬purposefire∬,1832,5
7,-,,neon43,1832,5
8,-,,つよみん,1831,5
9,-,,レミニセンス,1830,5
10,-,,武神゜,1829,5
11,-,,岡島タエ子,1828,5
12,-,,きゃぴ☆,1827,5
13,-,,らぶのーと♪,1827,5
14,-,,だるま親方♪,1826,5
15,-,,amagon,1823,5
16,-,,高天原ゆとり,1819,5
17,-,,syouitirou,1816,5
18,-,,嶋野の狂犬,1815,5
19,-,,pikashu,1814,5
20,-,,クレモル,1811,5
21,-,,δsnowδ,1811,5
22,-,,Mｉnelva,1809,5
23,-,,腰痛の爺,1809,5
24,-,,れっどしーふ,1807,5
25,-,,☆セントレア☆,1807,5
26,-,,Lionel・MessiⅡ,1806,5
27,-,,Woｌｌim,1806,5
28,-,,Mysh,1806,5
29,-,,AllRangeClear☆,1805,5
30,-,,ShineLight,1805,5
31,-,,ブレイブスカイ,1804,5
32,-,,WildCandy♪,1804,5
33,-,,gingingin,1804,5
34,-,,砂の果実,1803,5
35,-,,ゆめごん,1803,5
36,-,,∬Veloce∬,1803,5
37,-,,お試しください♪,1803,5
38,-,,ビッグマシーン,1802,5
39,-,,bsk団,1802,5
40,-,,おばさんULT,1802,5
41,-,,millay,1802,5
42,-,,ぽこっさん,1801,5
43,-,,Daifuku,1801,5
44,-,,トリクシー,1801,5
45,-,,♪レナ♪,1800,5
46,-,,∬vergeofdeath∬,1800,5
47,-,,平岡智世,1800,5
48,-,,ミフラ,1800,5
49,-,,星にねがいを,1800,5
50,-,,DarkGradation,1800,5
