,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1846,5
2,-,,ﾏｰｺﾞｯﾄ,1838,5
3,-,,八番手,1837,5
4,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1836,5
5,-,,五十嵐由貴,1835,5
6,-,,つよみん,1829,5
7,-,,∬purposefire∬,1826,5
8,-,,武神゜,1826,5
9,-,,neon43,1826,5
10,-,,らぶのーと♪,1825,5
11,-,,だるま親方♪,1825,5
12,-,,amagon,1819,5
13,-,,高天原ゆとり,1817,5
14,-,,きゃぴ☆,1815,5
15,-,,岡島タエ子,1813,5
16,-,,pikashu,1811,5
17,-,,syouitirou,1810,5
18,-,,δsnowδ,1810,5
19,-,,クレモル,1809,5
20,-,,腰痛の爺,1808,5
21,-,,Mｉnelva,1805,5
22,-,,Woｌｌim,1805,5
23,-,,Lionel・MessiⅡ,1804,5
24,-,,WildCandy♪,1803,5
25,-,,∬Veloce∬,1803,5
26,-,,ブレイブスカイ,1802,5
27,-,,砂の果実,1802,5
28,-,,ゆめごん,1802,5
29,-,,Mysh,1802,5
30,-,,AllRangeClear☆,1801,5
31,-,,bsk団,1801,5
32,-,,レミニセンス,1801,5
33,-,,♪レナ♪,1800,5
34,-,,∬vergeofdeath∬,1800,5
35,-,,平岡智世,1800,5
36,-,,星にねがいを,1800,5
37,-,,おばさんULT,1800,5
38,-,,トリクシー,1800,5
39,-,,millay,1795,5
40,-,,HIMAMA,1794,5
41,-,,れっどしーふ,1791,5
42,-,,戦慄のおっさん,1788,5
43,-,,ビッグマシーン,1786,5
44,-,,bitaminn,1784,5
45,-,,魔女の使いジジ,1783,5
46,-,,dokuringo,1781,5
47,-,,コールドプレイ,1780,5
48,-,,gingingin,1779,5
49,-,,醤油取って,1778,5
50,-,,Ｌーライトニング,1773,5
