,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1908,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1872,5
3,-,,ﾏｰｺﾞｯﾄ,1868,5
4,-,,五十嵐由貴,1863,5
5,-,,武神゜,1860,5
6,-,,らぶのーと♪,1857,5
7,-,,syouitirou,1852,5
8,-,,∬purposefire∬,1849,5
9,-,,きゃぴ☆,1848,5
10,-,,八番手,1846,5
11,-,,ゆめごん,1841,5
12,-,,だるま親方♪,1841,5
13,-,,AllRangeClear☆,1840,5
14,-,,嶋野の狂犬,1840,5
15,-,,つよみん,1839,5
16,-,,∬Veloce∬,1833,5
17,-,,neon43,1833,5
18,-,,WildCandy♪,1832,5
19,-,,レミニセンス,1830,5
20,-,,平岡智世,1828,5
21,-,,岡島タエ子,1828,5
22,-,,ShineLight,1828,5
23,-,,amagon,1828,5
24,-,,pikashu,1823,5
25,-,,Mｉnelva,1822,5
26,-,,ににお,1820,5
27,-,,Lionel・MessiⅡ,1819,5
28,-,,高天原ゆとり,1819,5
29,-,,れっどしーふ,1816,5
30,-,,魔女の使いジジ,1814,5
31,-,,bitaminn,1812,5
32,-,,bsk団,1812,5
33,-,,δsnowδ,1812,5
34,-,,gingingin,1811,5
35,-,,クレモル,1811,5
36,-,,millay,1811,5
37,-,,ビッグマシーン,1810,5
38,-,,腰痛の爺,1809,5
39,-,,ぽこっさん,1808,5
40,-,,☆セントレア☆,1807,5
41,-,,Woｌｌim,1806,5
42,-,,Mysh,1806,5
43,-,,ブレイブスカイ,1805,5
44,-,,HIMAMA,1805,5
45,-,,お試しください♪,1804,5
46,-,,AiryKuroe,1804,5
47,-,,砂の果実,1803,5
48,-,,Daifuku,1803,5
49,-,,おばさんULT,1803,5
50,-,,啓士郎,1801,5
