,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2020,5
2,-,,つよみん,2019,5
3,-,,ﾏｰｺﾞｯﾄ,2017,5
4,-,,amagon,2010,5
5,-,,neon43,2010,5
6,-,,武神゜,2009,5
7,-,,ブレイブスカイ,2006,5
8,-,,平岡智世,2001,5
9,-,,嶋野の狂犬,2001,5
10,-,,れっどしーふ,2001,5
11,-,,pikashu,2001,5
12,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
13,-,,syouitirou,2000,5
14,-,,コールドプレイ,2000,5
15,-,,∬purposefire∬,2000,5
16,-,,ビッグマ万太郎,2000,5
17,-,,きゃぴ☆,2000,5
18,-,,AllRangeClear☆,2000,5
19,-,,WildCandy♪,2000,5
20,-,,Mｉnelva,2000,5
21,-,,☆セントレア☆,2000,5
22,-,,五十嵐由貴,2000,5
23,-,,ゆめごん,2000,5
24,-,,ぽこっさん,2000,5
25,-,,ShineLight,2000,5
26,-,,お試しください♪,2000,5
27,-,,らぶのーと♪,2000,5
28,-,,醤油取って,2000,5
29,-,,レミニセンス,2000,5
30,-,,ゆきゅ,2000,5
31,-,,らんさー・ｗ・,2000,5
32,-,,どんの助,2000,5
33,-,,八番手,2000,5
34,-,,だるま親方♪,2000,5
35,-,,魔女の使いジジ,2000,5
36,-,,高天原ゆとり,2000,5
37,-,,δsnowδ,2000,5
38,-,,リンチェンコ,2000,5
39,-,,AiryKuroe,2000,5
40,-,,お前もう船降りろ,1985,5
41,-,,戦慄のおっさん,1979,5
42,-,,あんじ。,1976,5
43,-,,gingingin,1974,5
44,-,,啓士郎,1970,5
45,-,,ティダ射手,1965,5
46,-,,dokuringo,1959,5
47,-,,グランエース,1959,5
48,-,,∬Veloce∬,1957,5
49,-,,Mｙｓｔic,1953,5
50,-,,†金獅子姫†,1947,5
