,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1839,5
2,-,,ﾏｰｺﾞｯﾄ,1832,5
3,-,,五十嵐由貴,1830,5
4,-,,八番手,1829,5
5,-,,つよみん,1827,5
6,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1826,5
7,-,,∬purposefire∬,1825,5
8,-,,武神゜,1825,5
9,-,,だるま親方♪,1824,5
10,-,,neon43,1824,5
11,-,,らぶのーと♪,1820,5
12,-,,amagon,1813,5
13,-,,高天原ゆとり,1812,5
14,-,,δsnowδ,1809,5
15,-,,腰痛の爺,1806,5
16,-,,pikashu,1806,5
17,-,,Lionel・MessiⅡ,1803,5
18,-,,syouitirou,1802,5
19,-,,Mysh,1802,5
20,-,,ブレイブスカイ,1801,5
21,-,,きゃぴ☆,1801,5
22,-,,砂の果実,1801,5
23,-,,ゆめごん,1801,5
24,-,,bsk団,1801,5
25,-,,クレモル,1801,5
26,-,,平岡智世,1800,5
27,-,,∬Veloce∬,1800,5
28,-,,トリクシー,1800,5
29,-,,Mｉnelva,1798,5
30,-,,♪レナ♪,1794,5
31,-,,AllRangeClear☆,1794,5
32,-,,HIMAMA,1794,5
33,-,,WildCandy♪,1791,5
34,-,,ビッグマシーン,1785,5
35,-,,Woｌｌim,1784,5
36,-,,星にねがいを,1783,5
37,-,,戦慄のおっさん,1783,5
38,-,,millay,1783,5
39,-,,おばさんULT,1780,5
40,-,,れっどしーふ,1779,5
41,-,,∬vergeofdeath∬,1777,5
42,-,,醤油取って,1777,5
43,-,,bitaminn,1771,5
44,-,,コールドプレイ,1770,5
45,-,,dokuringo,1770,5
46,-,,筋肉もり男,1767,5
47,-,,gingingin,1765,5
48,-,,凛沖,1764,5
49,-,,ｿﾙ・ｽﾄﾗｲﾀﾞｰ,1763,5
50,-,,魔女の使いジジ,1763,5
