,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,嶋野の狂犬,2000,5
4,-,,ミルリ,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,pikashu,2000,5
11,-,,だるま親方♪,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,つよみん,1994,5
15,-,,WildCandy♪,1976,5
16,-,,amagon,1959,5
17,-,,ShineLight,1948,5
18,-,,ゆめごん,1943,5
19,-,,AllRangeClear☆,1941,5
20,-,,平岡智世,1936,5
21,-,,ににお,1933,5
22,-,,neon43,1926,5
23,-,,高天原ゆとり,1925,5
24,-,,∬Veloce∬,1923,5
25,-,,Mｉnelva,1919,5
26,-,,きゃぴ☆,1916,5
27,-,,ぽこっさん,1913,5
28,-,,☆セントレア☆,1912,5
29,-,,ビッグマ万太郎,1911,5
30,-,,gingingin,1907,5
31,-,,醤油取って,1904,5
32,-,,れっどしーふ,1901,5
33,-,,AiryKuroe,1893,5
34,-,,クレモル,1892,5
35,-,,ティダ射手,1881,5
36,-,,魔女の使いジジ,1880,5
37,-,,真衣ちゃん,1880,5
38,-,,bitaminn,1874,5
39,-,,Daifuku,1874,5
40,-,,啓士郎,1873,5
41,-,,２２３２,1867,5
42,-,,bsk団,1865,5
43,-,,ブレイブスカイ,1864,5
44,-,,Faluna,1859,5
45,-,,運命を呪う死神,1852,5
46,-,,コールドプレイ,1850,5
47,-,,赤エンピツ,1850,5
48,-,,＄デビル＄,1848,5
49,-,,点灯,1846,5
50,-,,ダーシュ！,1843,5
