,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1856,5
2,-,,ﾏｰｺﾞｯﾄ,1850,5
3,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1847,5
4,-,,五十嵐由貴,1844,5
5,-,,八番手,1843,5
6,-,,∬purposefire∬,1836,5
7,-,,neon43,1833,5
8,-,,武神゜,1831,5
9,-,,らぶのーと♪,1831,5
10,-,,つよみん,1831,5
11,-,,レミニセンス,1830,5
12,-,,だるま親方♪,1830,5
13,-,,きゃぴ☆,1828,5
14,-,,岡島タエ子,1828,5
15,-,,amagon,1823,5
16,-,,syouitirou,1819,5
17,-,,嶋野の狂犬,1819,5
18,-,,高天原ゆとり,1819,5
19,-,,pikashu,1815,5
20,-,,δsnowδ,1812,5
21,-,,クレモル,1811,5
22,-,,Mｉnelva,1810,5
23,-,,れっどしーふ,1809,5
24,-,,腰痛の爺,1809,5
25,-,,gingingin,1808,5
26,-,,☆セントレア☆,1807,5
27,-,,ShineLight,1807,5
28,-,,Lionel・MessiⅡ,1806,5
29,-,,Woｌｌim,1806,5
30,-,,Mysh,1806,5
31,-,,AllRangeClear☆,1805,5
32,-,,WildCandy♪,1805,5
33,-,,ブレイブスカイ,1804,5
34,-,,お試しください♪,1804,5
35,-,,砂の果実,1803,5
36,-,,ゆめごん,1803,5
37,-,,∬Veloce∬,1803,5
38,-,,ビッグマシーン,1802,5
39,-,,bsk団,1802,5
40,-,,おばさんULT,1802,5
41,-,,millay,1802,5
42,-,,星にねがいを,1801,5
43,-,,ぽこっさん,1801,5
44,-,,Daifuku,1801,5
45,-,,トリクシー,1801,5
46,-,,♪レナ♪,1800,5
47,-,,∬vergeofdeath∬,1800,5
48,-,,平岡智世,1800,5
49,-,,ミフラ,1800,5
50,-,,DarkGradation,1800,5
