,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1826,5
2,-,,ﾏｰｺﾞｯﾄ,1820,5
3,-,,つよみん,1817,5
4,-,,五十嵐由貴,1816,5
5,-,,∬purposefire∬,1815,5
6,-,,武神゜,1813,5
7,-,,八番手,1809,5
8,-,,neon43,1807,5
9,-,,らぶのーと♪,1805,5
10,-,,Mysh,1802,5
11,-,,ブレイブスカイ,1800,5
12,-,,砂の果実,1800,5
13,-,,だるま親方♪,1796,5
14,-,,腰痛の爺,1795,5
15,-,,HIMAMA,1794,5
16,-,,ゆめごん,1791,5
17,-,,amagon,1789,5
18,-,,Lionel・MessiⅡ,1788,5
19,-,,pikashu,1787,5
20,-,,syouitirou,1785,5
21,-,,δsnowδ,1785,5
22,-,,高天原ゆとり,1782,5
23,-,,戦慄のおっさん,1775,5
24,-,,きゃぴ☆,1772,5
25,-,,平岡智世,1770,5
26,-,,筋肉もり男,1765,5
27,-,,∬Veloce∬,1764,5
28,-,,トリクシー,1764,5
29,-,,♪レナ♪,1763,5
30,-,,醤油取って,1761,5
31,-,,bsk団,1755,5
32,-,,AllRangeClear☆,1754,5
33,-,,nero＋α,1754,5
34,-,,bitaminn,1753,5
35,-,,gingingin,1753,5
36,-,,☆セントレア☆,1753,5
37,-,,クレモル,1753,5
38,-,,れっどしーふ,1751,5
39,-,,Mｉnelva,1751,5
40,-,,DarkGradation,1751,5
41,-,,魔女の使いジジ,1747,5
42,-,,コールドプレイ,1746,5
43,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1746,5
44,-,,錨輝く鮎,1743,5
45,-,,Lightperformer,1742,5
46,-,,小作人,1739,5
47,-,,ＬＡ：ＮＡ,1737,5
48,-,,WildCandy♪,1735,5
49,-,,お試しください♪,1735,5
50,-,,バロシャン,1734,5
