,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2032,5
2,-,,ﾏｰｺﾞｯﾄ,2031,5
3,-,,つよみん,2026,5
4,-,,武神゜,2019,5
5,-,,ブレイブスカイ,2015,5
6,-,,お試しください♪,2015,5
7,-,,amagon,2010,5
8,-,,neon43,2010,5
9,-,,れっどしーふ,2007,5
10,-,,魔女の使いジジ,2006,5
11,-,,おもぐり,2002,5
12,-,,啓士郎,2001,5
13,-,,平岡智世,2001,5
14,-,,きゃぴ☆,2001,5
15,-,,dokuringo,2001,5
16,-,,嶋野の狂犬,2001,5
17,-,,pikashu,2001,5
18,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
19,-,,syouitirou,2000,5
20,-,,コールドプレイ,2000,5
21,-,,２２３２,2000,5
22,-,,∬purposefire∬,2000,5
23,-,,ビッグマ万太郎,2000,5
24,-,,AllRangeClear☆,2000,5
25,-,,Stardust_reverie,2000,5
26,-,,WildCandy♪,2000,5
27,-,,☆セントレア☆,2000,5
28,-,,お嫁においでよ〆,2000,5
29,-,,Mｙｓｔic,2000,5
30,-,,ゆめごん,2000,5
31,-,,＄デビル＄,2000,5
32,-,,Mｉnelva,2000,5
33,-,,gingingin,2000,5
34,-,,五十嵐由貴,2000,5
35,-,,ぽこっさん,2000,5
36,-,,†金獅子姫†,2000,5
37,-,,ShineLight,2000,5
38,-,,ティダ射手,2000,5
39,-,,らぶのーと♪,2000,5
40,-,,Daifuku,2000,5
41,-,,醤油取って,2000,5
42,-,,bsk団,2000,5
43,-,,戦慄のおっさん,2000,5
44,-,,レミニセンス,2000,5
45,-,,ゆきゅ,2000,5
46,-,,らんさー・ｗ・,2000,5
47,-,,パリバリ,2000,5
48,-,,Woｌｌim,2000,5
49,-,,どんの助,2000,5
50,-,,ルーンレクイエム,2000,5
