,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2045,5
2,-,,ﾏｰｺﾞｯﾄ,2045,5
3,-,,お試しください♪,2033,5
4,-,,じゃむおじき,2032,5
5,-,,ブレイブスカイ,2031,5
6,-,,武神゜,2031,5
7,-,,つよみん,2031,5
8,-,,れっどしーふ,2030,5
9,-,,戦慄のおっさん,2028,5
10,-,,魔女の使いジジ,2028,5
11,-,,２２３２,2012,5
12,-,,ひろ１００１,2011,5
13,-,,アリアリＱ,2011,5
14,-,,amagon,2010,5
15,-,,neon43,2010,5
16,-,,AiryKuroe,2008,5
17,-,,啓士郎,2006,5
18,-,,gingingin,2006,5
19,-,,おもぐり,2006,5
20,-,,お嫁においでよ〆,2005,5
21,-,,dokuringo,2004,5
22,-,,コールドプレイ,2003,5
23,-,,∬保湿ペーパー∬,2003,5
24,-,,どんの助,2002,5
25,-,,ちむどんどん助,2002,5
26,-,,syouitirou,2001,5
27,-,,平岡智世,2001,5
28,-,,きゃぴ☆,2001,5
29,-,,みぅ＊,2001,5
30,-,,嶋野の狂犬,2001,5
31,-,,星のつよみん,2001,5
32,-,,pikashu,2001,5
33,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
34,-,,迷える妖精,2001,5
35,-,,みがわり移動砲台,2001,5
36,-,,浅研,2000,5
37,-,,∬purposefire∬,2000,5
38,-,,おかまこ,2000,5
39,-,,ｼﾞｬｽﾊﾟｰ,2000,5
40,-,,ビッグマ万太郎,2000,5
41,-,,AllRangeClear☆,2000,5
42,-,,Stardust_reverie,2000,5
43,-,,Lionel・MessiⅡ,2000,5
44,-,,Mｙｓｔic,2000,5
45,-,,プラチナデータ,2000,5
46,-,,北国ウルフ,2000,5
47,-,,ミフラ,2000,5
48,-,,Ｍａid,2000,5
49,-,,五十嵐由貴,2000,5
50,-,,ゆめごん,2000,5
