,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1837,5
2,-,,ﾏｰｺﾞｯﾄ,1831,5
3,-,,五十嵐由貴,1829,5
4,-,,つよみん,1827,5
5,-,,八番手,1826,5
6,-,,∬purposefire∬,1825,5
7,-,,武神゜,1825,5
8,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1822,5
9,-,,だるま親方♪,1821,5
10,-,,neon43,1821,5
11,-,,らぶのーと♪,1818,5
12,-,,amagon,1810,5
13,-,,高天原ゆとり,1810,5
14,-,,δsnowδ,1808,5
15,-,,腰痛の爺,1806,5
16,-,,pikashu,1804,5
17,-,,Lionel・MessiⅡ,1803,5
18,-,,Mysh,1802,5
19,-,,ブレイブスカイ,1801,5
20,-,,ゆめごん,1801,5
21,-,,syouitirou,1800,5
22,-,,平岡智世,1800,5
23,-,,砂の果実,1800,5
24,-,,∬Veloce∬,1800,5
25,-,,bsk団,1800,5
26,-,,クレモル,1798,5
27,-,,トリクシー,1795,5
28,-,,HIMAMA,1794,5
29,-,,WildCandy♪,1791,5
30,-,,Mｉnelva,1791,5
31,-,,きゃぴ☆,1790,5
32,-,,AllRangeClear☆,1788,5
33,-,,ビッグマシーン,1785,5
34,-,,♪レナ♪,1785,5
35,-,,星にねがいを,1783,5
36,-,,戦慄のおっさん,1781,5
37,-,,醤油取って,1777,5
38,-,,れっどしーふ,1776,5
39,-,,Woｌｌim,1775,5
40,-,,おばさんULT,1773,5
41,-,,millay,1771,5
42,-,,コールドプレイ,1767,5
43,-,,dokuringo,1767,5
44,-,,bitaminn,1766,5
45,-,,筋肉もり男,1766,5
46,-,,凛沖,1764,5
47,-,,gingingin,1759,5
48,-,,ｿﾙ・ｽﾄﾗｲﾀﾞｰ,1759,5
49,-,,∬vergeofdeath∬,1758,5
50,-,,魔女の使いジジ,1756,5
