,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2060,5
2,-,,ﾏｰｺﾞｯﾄ,2052,5
3,-,,つよみん,2046,5
4,-,,ブレイブスカイ,2044,5
5,-,,ひろ１００１,2041,5
6,-,,魔女の使いジジ,2035,5
7,-,,２２３２,2033,5
8,-,,お試しください♪,2033,5
9,-,,れっどしーふ,2032,5
10,-,,じゃむおじき,2032,5
11,-,,武神゜,2031,5
12,-,,戦慄のおっさん,2030,5
13,-,,どんの助,2024,5
14,-,,啓士郎,2020,5
15,-,,浅研,2016,5
16,-,,アリアリＱ,2014,5
17,-,,AiryKuroe,2013,5
18,-,,遊眞,2012,5
19,-,,みがわりCT砲台,2012,5
20,-,,おもぐり,2011,5
21,-,,amagon,2010,5
22,-,,neon43,2010,5
23,-,,毒おじや,2008,5
24,-,,お嫁においでよ〆,2008,5
25,-,,gingingin,2008,5
26,-,,◇妖精◇,2007,5
27,-,,まーち。,2005,5
28,-,,∬保湿ペーパー∬,2005,5
29,-,,ちかのこのこのこ,2005,5
30,-,,dokuringo,2004,5
31,-,,ミトゥナ,2004,5
32,-,,コールドプレイ,2003,5
33,-,,Goldilocks,2003,5
34,-,,空と君との間に,2003,5
35,-,,BreveSlash,2003,5
36,-,,syouitirou,2002,5
37,-,,MirrorCubeSquare,2002,5
38,-,,ｸﾛﾉｽﾀｼｽ,2002,5
39,-,,ちむどんどん助,2002,5
40,-,,マニカ６センス,2002,5
41,-,,冷凍ブルーベリー,2002,5
42,-,,Etheldreda,2001,5
43,-,,平岡智世,2001,5
44,-,,きゃぴ☆,2001,5
45,-,,背中の壺【0】,2001,5
46,-,,嶋野の狂犬,2001,5
47,-,,ですてふぁｎ,2001,5
48,-,,タマネギ丼。,2001,5
49,-,,みぅ＊,2001,5
50,-,,みぅ♪,2001,5
