,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,WildCandy♪,2000,5
4,-,,ミルリ,2000,5
5,-,,嶋野の狂犬,2000,5
6,-,,武神゜,2000,5
7,-,,五十嵐由貴,2000,5
8,-,,らぶのーと♪,2000,5
9,-,,らんさー・ｗ・,2000,5
10,-,,つよみん,2000,5
11,-,,八番手,2000,5
12,-,,pikashu,2000,5
13,-,,だるま親方♪,2000,5
14,-,,ﾏｰｺﾞｯﾄ,2000,5
15,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
16,-,,ShineLight,1996,5
17,-,,amagon,1992,5
18,-,,neon43,1991,5
19,-,,高天原ゆとり,1980,5
20,-,,平岡智世,1974,5
21,-,,ににお,1967,5
22,-,,ゆめごん,1967,5
23,-,,☆セントレア☆,1966,5
24,-,,AllRangeClear☆,1962,5
25,-,,ぽこっさん,1960,5
26,-,,ビッグマ万太郎,1950,5
27,-,,∬Veloce∬,1945,5
28,-,,きゃぴ☆,1937,5
29,-,,醤油取って,1934,5
30,-,,Mｉnelva,1932,5
31,-,,gingingin,1927,5
32,-,,AiryKuroe,1926,5
33,-,,ブレイブスカイ,1922,5
34,-,,れっどしーふ,1921,5
35,-,,どんの助,1912,5
36,-,,真衣ちゃん,1906,5
37,-,,啓士郎,1905,5
38,-,,ティダ射手,1903,5
39,-,,レミニセンス,1901,5
40,-,,クレモル,1901,5
41,-,,お試しください♪,1900,5
42,-,,ゆきゅ,1900,5
43,-,,Daifuku,1888,5
44,-,,Faluna,1887,5
45,-,,コールドプレイ,1886,5
46,-,,お前もう船降りろ,1883,5
47,-,,bsk団,1882,5
48,-,,２２３２,1881,5
49,-,,魔女の使いジジ,1880,5
50,-,,bitaminn,1874,5
