,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1828,5
2,-,,ﾏｰｺﾞｯﾄ,1822,5
3,-,,五十嵐由貴,1819,5
4,-,,つよみん,1818,5
5,-,,∬purposefire∬,1816,5
6,-,,武神゜,1815,5
7,-,,八番手,1813,5
8,-,,neon43,1810,5
9,-,,らぶのーと♪,1808,5
10,-,,だるま親方♪,1802,5
11,-,,Mysh,1802,5
12,-,,ブレイブスカイ,1800,5
13,-,,砂の果実,1800,5
14,-,,腰痛の爺,1800,5
15,-,,pikashu,1794,5
16,-,,amagon,1794,5
17,-,,HIMAMA,1794,5
18,-,,ゆめごん,1793,5
19,-,,高天原ゆとり,1790,5
20,-,,δsnowδ,1790,5
21,-,,Lionel・MessiⅡ,1789,5
22,-,,syouitirou,1786,5
23,-,,きゃぴ☆,1777,5
24,-,,トリクシー,1776,5
25,-,,平岡智世,1775,5
26,-,,戦慄のおっさん,1775,5
27,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1773,5
28,-,,∬Veloce∬,1767,5
29,-,,AllRangeClear☆,1765,5
30,-,,醤油取って,1765,5
31,-,,筋肉もり男,1765,5
32,-,,♪レナ♪,1763,5
33,-,,bsk団,1760,5
34,-,,bitaminn,1757,5
35,-,,Mｉnelva,1757,5
36,-,,クレモル,1757,5
37,-,,れっどしーふ,1755,5
38,-,,nero＋α,1754,5
39,-,,魔女の使いジジ,1754,5
40,-,,gingingin,1753,5
41,-,,☆セントレア☆,1753,5
42,-,,コールドプレイ,1752,5
43,-,,DarkGradation,1751,5
44,-,,dokuringo,1747,5
45,-,,おばさんULT,1745,5
46,-,,Lightperformer,1743,5
47,-,,錨輝く鮎,1743,5
48,-,,小作人,1739,5
49,-,,ＬＡ：ＮＡ,1737,5
50,-,,星にねがいを,1736,5
