,-,職業,キャラクター,レベル,転生回数
1,-,,ﾏｰｺﾞｯﾄ,2040,5
2,-,,ミルリ,2039,5
3,-,,お試しください♪,2033,5
4,-,,武神゜,2031,5
5,-,,つよみん,2030,5
6,-,,ブレイブスカイ,2028,5
7,-,,れっどしーふ,2021,5
8,-,,魔女の使いジジ,2017,5
9,-,,戦慄のおっさん,2016,5
10,-,,じゃむおじき,2013,5
11,-,,amagon,2010,5
12,-,,neon43,2010,5
13,-,,２２３２,2007,5
14,-,,アリアリＱ,2006,5
15,-,,おもぐり,2006,5
16,-,,gingingin,2005,5
17,-,,啓士郎,2004,5
18,-,,dokuringo,2004,5
19,-,,AiryKuroe,2003,5
20,-,,お嫁においでよ〆,2002,5
21,-,,ちむどんどん助,2002,5
22,-,,syouitirou,2001,5
23,-,,コールドプレイ,2001,5
24,-,,平岡智世,2001,5
25,-,,きゃぴ☆,2001,5
26,-,,嶋野の狂犬,2001,5
27,-,,星のつよみん,2001,5
28,-,,pikashu,2001,5
29,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
30,-,,迷える妖精,2001,5
31,-,,みがわり移動砲台,2001,5
32,-,,∬purposefire∬,2000,5
33,-,,ｼﾞｬｽﾊﾟｰ,2000,5
34,-,,ビッグマ万太郎,2000,5
35,-,,AllRangeClear☆,2000,5
36,-,,Stardust_reverie,2000,5
37,-,,PersephoneP,2000,5
38,-,,ミフラ,2000,5
39,-,,WildCandy♪,2000,5
40,-,,Lionel・MessiⅡ,2000,5
41,-,,Mｙｓｔic,2000,5
42,-,,☆セントレア☆,2000,5
43,-,,ぽこっさん,2000,5
44,-,,＄reef＄,2000,5
45,-,,五十嵐由貴,2000,5
46,-,,ゆめごん,2000,5
47,-,,＄デビル＄,2000,5
48,-,,プラチナデータ,2000,5
49,-,,みぅ＊,2000,5
50,-,,北国ウルフ,2000,5
