,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1810,5
2,-,,つよみん,1805,5
3,-,,ﾏｰｺﾞｯﾄ,1803,5
4,-,,∬purposefire∬,1801,5
5,-,,武神゜,1800,5
6,-,,五十嵐由貴,1800,5
7,-,,HIMAMA,1793,5
8,-,,neon43,1790,5
9,-,,らぶのーと♪,1788,5
10,-,,Mysh,1783,5
11,-,,八番手,1780,5
12,-,,pikashu,1778,5
13,-,,腰痛の爺,1775,5
14,-,,砂の果実,1771,5
15,-,,amagon,1771,5
16,-,,syouitirou,1769,5
17,-,,きゃぴ☆,1769,5
18,-,,Lionel・MessiⅡ,1764,5
19,-,,筋肉もり男,1764,5
20,-,,ブレイブスカイ,1763,5
21,-,,戦慄のおっさん,1758,5
22,-,,高天原ゆとり,1758,5
23,-,,ゆめごん,1757,5
24,-,,AllRangeClear☆,1753,5
25,-,,☆セントレア☆,1751,5
26,-,,DarkGradation,1751,5
27,-,,bitaminn,1748,5
28,-,,♪レナ♪,1748,5
29,-,,クレモル,1745,5
30,-,,トリクシー,1745,5
31,-,,錨輝く鮎,1743,5
32,-,,Lightperformer,1742,5
33,-,,gingingin,1741,5
34,-,,δsnowδ,1740,5
35,-,,れっどしーふ,1738,5
36,-,,醤油取って,1738,5
37,-,,ＬＡ：ＮＡ,1737,5
38,-,,小作人,1736,5
39,-,,WildCandy♪,1734,5
40,-,,お試しください♪,1734,5
41,-,,だるま親方♪,1734,5
42,-,,リンチェンコ,1734,5
43,-,,魔女の使いジジ,1733,5
44,-,,岡島タエ子,1732,5
45,-,,平岡智世,1730,5
46,-,,Mｉnelva,1728,5
47,-,,∬Veloce∬,1728,5
48,-,,お嫁においでよ〆,1727,5
49,-,,啓士郎,1726,5
50,-,,リヤっち,1726,5
