,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1836,5
2,-,,ﾏｰｺﾞｯﾄ,1829,5
3,-,,五十嵐由貴,1827,5
4,-,,つよみん,1826,5
5,-,,∬purposefire∬,1825,5
6,-,,八番手,1825,5
7,-,,武神゜,1822,5
8,-,,neon43,1820,5
9,-,,だるま親方♪,1818,5
10,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1818,5
11,-,,らぶのーと♪,1816,5
12,-,,amagon,1810,5
13,-,,高天原ゆとり,1809,5
14,-,,腰痛の爺,1805,5
15,-,,δsnowδ,1804,5
16,-,,pikashu,1803,5
17,-,,Lionel・MessiⅡ,1802,5
18,-,,Mysh,1802,5
19,-,,ブレイブスカイ,1801,5
20,-,,ゆめごん,1801,5
21,-,,平岡智世,1800,5
22,-,,砂の果実,1800,5
23,-,,∬Veloce∬,1800,5
24,-,,syouitirou,1798,5
25,-,,HIMAMA,1794,5
26,-,,クレモル,1793,5
27,-,,トリクシー,1793,5
28,-,,bsk団,1792,5
29,-,,きゃぴ☆,1786,5
30,-,,Mｉnelva,1785,5
31,-,,WildCandy♪,1783,5
32,-,,星にねがいを,1783,5
33,-,,ビッグマシーン,1781,5
34,-,,戦慄のおっさん,1781,5
35,-,,♪レナ♪,1777,5
36,-,,醤油取って,1777,5
37,-,,AllRangeClear☆,1776,5
38,-,,れっどしーふ,1770,5
39,-,,Woｌｌim,1769,5
40,-,,おばさんULT,1769,5
41,-,,コールドプレイ,1766,5
42,-,,筋肉もり男,1766,5
43,-,,凛沖,1764,5
44,-,,dokuringo,1763,5
45,-,,bitaminn,1762,5
46,-,,millay,1762,5
47,-,,gingingin,1755,5
48,-,,魔女の使いジジ,1755,5
49,-,,☆セントレア☆,1754,5
50,-,,nero＋α,1754,5
