,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1841,5
2,-,,ﾏｰｺﾞｯﾄ,1835,5
3,-,,五十嵐由貴,1833,5
4,-,,八番手,1833,5
5,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1830,5
6,-,,つよみん,1828,5
7,-,,neon43,1826,5
8,-,,∬purposefire∬,1825,5
9,-,,武神゜,1825,5
10,-,,だるま親方♪,1825,5
11,-,,らぶのーと♪,1822,5
12,-,,amagon,1815,5
13,-,,高天原ゆとり,1814,5
14,-,,pikashu,1809,5
15,-,,δsnowδ,1809,5
16,-,,きゃぴ☆,1807,5
17,-,,腰痛の爺,1807,5
18,-,,syouitirou,1805,5
19,-,,クレモル,1805,5
20,-,,Lionel・MessiⅡ,1803,5
21,-,,ゆめごん,1802,5
22,-,,Mysh,1802,5
23,-,,ブレイブスカイ,1801,5
24,-,,砂の果実,1801,5
25,-,,bsk団,1801,5
26,-,,♪レナ♪,1800,5
27,-,,平岡智世,1800,5
28,-,,Mｉnelva,1800,5
29,-,,∬Veloce∬,1800,5
30,-,,トリクシー,1800,5
31,-,,∬vergeofdeath∬,1799,5
32,-,,AllRangeClear☆,1799,5
33,-,,Woｌｌim,1796,5
34,-,,HIMAMA,1794,5
35,-,,岡島タエ子,1792,5
36,-,,WildCandy♪,1791,5
37,-,,おばさんULT,1788,5
38,-,,millay,1786,5
39,-,,ビッグマシーン,1785,5
40,-,,戦慄のおっさん,1785,5
41,-,,星にねがいを,1784,5
42,-,,れっどしーふ,1782,5
43,-,,コールドプレイ,1778,5
44,-,,醤油取って,1778,5
45,-,,bitaminn,1776,5
46,-,,魔女の使いジジ,1775,5
47,-,,dokuringo,1774,5
48,-,,ｿﾙ・ｽﾄﾗｲﾀﾞｰ,1769,5
49,-,,gingingin,1767,5
50,-,,筋肉もり男,1767,5
