,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2000,5
2,-,,八番手,2000,5
3,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
4,-,,syouitirou,1997,5
5,-,,武神゜,1997,5
6,-,,∬purposefire∬,1990,5
7,-,,らぶのーと♪,1985,5
8,-,,らんさー・ｗ・,1975,5
9,-,,五十嵐由貴,1972,5
10,-,,ﾏｰｺﾞｯﾄ,1968,5
11,-,,嶋野の狂犬,1966,5
12,-,,つよみん,1961,5
13,-,,だるま親方♪,1961,5
14,-,,pikashu,1942,5
15,-,,WildCandy♪,1925,5
16,-,,平岡智世,1921,5
17,-,,ゆめごん,1919,5
18,-,,amagon,1917,5
19,-,,∬Veloce∬,1916,5
20,-,,AllRangeClear☆,1915,5
21,-,,ににお,1905,5
22,-,,きゃぴ☆,1897,5
23,-,,Mｉnelva,1896,5
24,-,,ShineLight,1891,5
25,-,,millay,1890,5
26,-,,bitaminn,1872,5
27,-,,gingingin,1864,5
28,-,,AiryKuroe,1862,5
29,-,,れっどしーふ,1858,5
30,-,,Daifuku,1857,5
31,-,,魔女の使いジジ,1854,5
32,-,,ビッグマ万太郎,1850,5
33,-,,☆セントレア☆,1850,5
34,-,,ぽこっさん,1850,5
35,-,,Faluna,1850,5
36,-,,クレモル,1848,5
37,-,,啓士郎,1846,5
38,-,,２２３２,1845,5
39,-,,高天原ゆとり,1845,5
40,-,,bsk団,1842,5
41,-,,Lionel・MessiⅡ,1838,5
42,-,,醤油取って,1834,5
43,-,,HIMAMA,1834,5
44,-,,neon43,1833,5
45,-,,星にねがいを,1832,5
46,-,,点灯,1832,5
47,-,,レミニセンス,1830,5
48,-,,岡島タエ子,1828,5
49,-,,赤エンピツ,1827,5
50,-,,†金獅子姫†,1824,5
