,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2035,5
2,-,,ﾏｰｺﾞｯﾄ,2034,5
3,-,,つよみん,2027,5
4,-,,武神゜,2023,5
5,-,,お試しください♪,2022,5
6,-,,ブレイブスカイ,2019,5
7,-,,れっどしーふ,2010,5
8,-,,amagon,2010,5
9,-,,neon43,2010,5
10,-,,魔女の使いジジ,2008,5
11,-,,啓士郎,2004,5
12,-,,dokuringo,2004,5
13,-,,おもぐり,2004,5
14,-,,２２３２,2002,5
15,-,,gingingin,2002,5
16,-,,戦慄のおっさん,2002,5
17,-,,ちむどんどん助,2002,5
18,-,,syouitirou,2001,5
19,-,,平岡智世,2001,5
20,-,,きゃぴ☆,2001,5
21,-,,嶋野の狂犬,2001,5
22,-,,pikashu,2001,5
23,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
24,-,,AiryKuroe,2001,5
25,-,,アリアリＱ,2001,5
26,-,,コールドプレイ,2000,5
27,-,,∬purposefire∬,2000,5
28,-,,ビッグマ万太郎,2000,5
29,-,,AllRangeClear☆,2000,5
30,-,,Stardust_reverie,2000,5
31,-,,WildCandy♪,2000,5
32,-,,☆セントレア☆,2000,5
33,-,,ゆめごん,2000,5
34,-,,ぽこっさん,2000,5
35,-,,お嫁においでよ〆,2000,5
36,-,,＄デビル＄,2000,5
37,-,,Mｙｓｔic,2000,5
38,-,,みぅ＊,2000,5
39,-,,Mｉnelva,2000,5
40,-,,五十嵐由貴,2000,5
41,-,,†金獅子姫†,2000,5
42,-,,ShineLight,2000,5
43,-,,ティダ射手,2000,5
44,-,,らぶのーと♪,2000,5
45,-,,Daifuku,2000,5
46,-,,醤油取って,2000,5
47,-,,bsk団,2000,5
48,-,,レミニセンス,2000,5
49,-,,ゆきゅ,2000,5
50,-,,らんさー・ｗ・,2000,5
