,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1808,5
2,-,,つよみん,1805,5
3,-,,ﾏｰｺﾞｯﾄ,1801,5
4,-,,武神゜,1800,5
5,-,,∬purposefire∬,1797,5
6,-,,五十嵐由貴,1797,5
7,-,,HIMAMA,1793,5
8,-,,らぶのーと♪,1786,5
9,-,,neon43,1786,5
10,-,,Mysh,1783,5
11,-,,八番手,1779,5
12,-,,腰痛の爺,1775,5
13,-,,pikashu,1775,5
14,-,,syouitirou,1769,5
15,-,,きゃぴ☆,1769,5
16,-,,砂の果実,1769,5
17,-,,amagon,1768,5
18,-,,筋肉もり男,1764,5
19,-,,ブレイブスカイ,1763,5
20,-,,Lionel・MessiⅡ,1762,5
21,-,,戦慄のおっさん,1758,5
22,-,,高天原ゆとり,1757,5
23,-,,ゆめごん,1755,5
24,-,,AllRangeClear☆,1753,5
25,-,,☆セントレア☆,1751,5
26,-,,DarkGradation,1751,5
27,-,,bitaminn,1748,5
28,-,,♪レナ♪,1746,5
29,-,,クレモル,1745,5
30,-,,トリクシー,1744,5
31,-,,錨輝く鮎,1743,5
32,-,,Lightperformer,1742,5
33,-,,gingingin,1739,5
34,-,,δsnowδ,1739,5
35,-,,れっどしーふ,1737,5
36,-,,ＬＡ：ＮＡ,1737,5
37,-,,醤油取って,1737,5
38,-,,小作人,1736,5
39,-,,WildCandy♪,1734,5
40,-,,お試しください♪,1734,5
41,-,,だるま親方♪,1734,5
42,-,,リンチェンコ,1734,5
43,-,,魔女の使いジジ,1733,5
44,-,,岡島タエ子,1732,5
45,-,,平岡智世,1730,5
46,-,,Mｉnelva,1728,5
47,-,,∬Veloce∬,1728,5
48,-,,お嫁においでよ〆,1727,5
49,-,,啓士郎,1726,5
50,-,,リヤっち,1726,5
