,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,ミルリ,2000,5
4,-,,嶋野の狂犬,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,だるま親方♪,2000,5
11,-,,pikashu,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,つよみん,1994,5
15,-,,WildCandy♪,1982,5
16,-,,amagon,1972,5
17,-,,ShineLight,1962,5
18,-,,ゆめごん,1949,5
19,-,,neon43,1945,5
20,-,,平岡智世,1944,5
21,-,,AllRangeClear☆,1944,5
22,-,,高天原ゆとり,1941,5
23,-,,ににお,1940,5
24,-,,☆セントレア☆,1926,5
25,-,,ビッグマ万太郎,1924,5
26,-,,ぽこっさん,1924,5
27,-,,∬Veloce∬,1923,5
28,-,,Mｉnelva,1922,5
29,-,,きゃぴ☆,1921,5
30,-,,gingingin,1917,5
31,-,,醤油取って,1914,5
32,-,,れっどしーふ,1906,5
33,-,,AiryKuroe,1902,5
34,-,,クレモル,1900,5
35,-,,ティダ射手,1891,5
36,-,,真衣ちゃん,1888,5
37,-,,啓士郎,1883,5
38,-,,ブレイブスカイ,1880,5
39,-,,魔女の使いジジ,1880,5
40,-,,Daifuku,1876,5
41,-,,bitaminn,1874,5
42,-,,２２３２,1873,5
43,-,,bsk団,1870,5
44,-,,どんの助,1865,5
45,-,,Faluna,1862,5
46,-,,コールドプレイ,1856,5
47,-,,＄デビル＄,1855,5
48,-,,運命を呪う死神,1852,5
49,-,,赤エンピツ,1850,5
50,-,,ゆきゅ,1849,5
