,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2000,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1976,5
3,-,,八番手,1964,5
4,-,,∬purposefire∬,1962,5
5,-,,syouitirou,1954,5
6,-,,武神゜,1949,5
7,-,,らぶのーと♪,1940,5
8,-,,五十嵐由貴,1939,5
9,-,,らんさー・ｗ・,1937,5
10,-,,ﾏｰｺﾞｯﾄ,1937,5
11,-,,つよみん,1931,5
12,-,,嶋野の狂犬,1926,5
13,-,,だるま親方♪,1919,5
14,-,,WildCandy♪,1907,5
15,-,,ゆめごん,1903,5
16,-,,AllRangeClear☆,1898,5
17,-,,amagon,1898,5
18,-,,∬Veloce∬,1891,5
19,-,,平岡智世,1890,5
20,-,,きゃぴ☆,1888,5
21,-,,ににお,1884,5
22,-,,pikashu,1882,5
23,-,,Mｉnelva,1872,5
24,-,,millay,1864,5
25,-,,ShineLight,1861,5
26,-,,bitaminn,1859,5
27,-,,gingingin,1851,5
28,-,,れっどしーふ,1847,5
29,-,,AiryKuroe,1843,5
30,-,,魔女の使いジジ,1840,5
31,-,,Daifuku,1839,5
32,-,,Lionel・MessiⅡ,1838,5
33,-,,ぽこっさん,1838,5
34,-,,HIMAMA,1834,5
35,-,,クレモル,1833,5
36,-,,neon43,1833,5
37,-,,レミニセンス,1830,5
38,-,,岡島タエ子,1828,5
39,-,,☆セントレア☆,1826,5
40,-,,bsk団,1826,5
41,-,,啓士郎,1825,5
42,-,,星にねがいを,1825,5
43,-,,高天原ゆとり,1825,5
44,-,,δsnowδ,1820,5
45,-,,醤油取って,1818,5
46,-,,２２３２,1816,5
47,-,,ビッグマ万太郎,1815,5
48,-,,ビッグマシーン,1813,5
49,-,,†金獅子姫†,1811,5
50,-,,Faluna,1811,5
