,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1866,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1857,5
3,-,,ﾏｰｺﾞｯﾄ,1856,5
4,-,,五十嵐由貴,1851,5
5,-,,八番手,1843,5
6,-,,∬purposefire∬,1842,5
7,-,,武神゜,1835,5
8,-,,らぶのーと♪,1835,5
9,-,,neon43,1833,5
10,-,,きゃぴ☆,1832,5
11,-,,つよみん,1831,5
12,-,,レミニセンス,1830,5
13,-,,だるま親方♪,1830,5
14,-,,岡島タエ子,1828,5
15,-,,syouitirou,1825,5
16,-,,amagon,1823,5
17,-,,嶋野の狂犬,1821,5
18,-,,高天原ゆとり,1819,5
19,-,,pikashu,1818,5
20,-,,AllRangeClear☆,1817,5
21,-,,Mｉnelva,1817,5
22,-,,れっどしーふ,1814,5
23,-,,ゆめごん,1812,5
24,-,,δsnowδ,1812,5
25,-,,∬Veloce∬,1811,5
26,-,,クレモル,1811,5
27,-,,WildCandy♪,1809,5
28,-,,gingingin,1809,5
29,-,,腰痛の爺,1809,5
30,-,,millay,1809,5
31,-,,Lionel・MessiⅡ,1807,5
32,-,,☆セントレア☆,1807,5
33,-,,ShineLight,1807,5
34,-,,Woｌｌim,1806,5
35,-,,Mysh,1806,5
36,-,,ブレイブスカイ,1804,5
37,-,,ビッグマシーン,1804,5
38,-,,ぽこっさん,1804,5
39,-,,お試しください♪,1804,5
40,-,,bsk団,1804,5
41,-,,砂の果実,1803,5
42,-,,平岡智世,1802,5
43,-,,おばさんULT,1802,5
44,-,,星にねがいを,1801,5
45,-,,Daifuku,1801,5
46,-,,魔女の使いジジ,1801,5
47,-,,HIMAMA,1801,5
48,-,,トリクシー,1801,5
49,-,,♪レナ♪,1800,5
50,-,,∬vergeofdeath∬,1800,5
