,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1840,5
2,-,,ﾏｰｺﾞｯﾄ,1833,5
3,-,,五十嵐由貴,1831,5
4,-,,八番手,1830,5
5,-,,つよみん,1827,5
6,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1827,5
7,-,,∬purposefire∬,1825,5
8,-,,武神゜,1825,5
9,-,,だるま親方♪,1825,5
10,-,,neon43,1825,5
11,-,,らぶのーと♪,1821,5
12,-,,amagon,1814,5
13,-,,高天原ゆとり,1813,5
14,-,,δsnowδ,1809,5
15,-,,pikashu,1808,5
16,-,,腰痛の爺,1806,5
17,-,,クレモル,1804,5
18,-,,syouitirou,1803,5
19,-,,きゃぴ☆,1803,5
20,-,,Lionel・MessiⅡ,1803,5
21,-,,ゆめごん,1802,5
22,-,,Mysh,1802,5
23,-,,ブレイブスカイ,1801,5
24,-,,砂の果実,1801,5
25,-,,bsk団,1801,5
26,-,,平岡智世,1800,5
27,-,,Mｉnelva,1800,5
28,-,,∬Veloce∬,1800,5
29,-,,トリクシー,1800,5
30,-,,♪レナ♪,1798,5
31,-,,AllRangeClear☆,1794,5
32,-,,HIMAMA,1794,5
33,-,,WildCandy♪,1791,5
34,-,,Woｌｌim,1790,5
35,-,,millay,1786,5
36,-,,ビッグマシーン,1785,5
37,-,,おばさんULT,1785,5
38,-,,星にねがいを,1784,5
39,-,,戦慄のおっさん,1784,5
40,-,,れっどしーふ,1780,5
41,-,,∬vergeofdeath∬,1777,5
42,-,,醤油取って,1777,5
43,-,,コールドプレイ,1775,5
44,-,,bitaminn,1773,5
45,-,,dokuringo,1771,5
46,-,,魔女の使いジジ,1768,5
47,-,,筋肉もり男,1767,5
48,-,,gingingin,1766,5
49,-,,凛沖,1764,5
50,-,,ｿﾙ・ｽﾄﾗｲﾀﾞｰ,1764,5
