,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1969,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1935,5
3,-,,八番手,1933,5
4,-,,ﾏｰｺﾞｯﾄ,1923,5
5,-,,∬purposefire∬,1922,5
6,-,,五十嵐由貴,1922,5
7,-,,嶋野の狂犬,1913,5
8,-,,武神゜,1913,5
9,-,,syouitirou,1909,5
10,-,,だるま親方♪,1906,5
11,-,,らぶのーと♪,1900,5
12,-,,WildCandy♪,1893,5
13,-,,つよみん,1891,5
14,-,,きゃぴ☆,1885,5
15,-,,AllRangeClear☆,1884,5
16,-,,ゆめごん,1884,5
17,-,,∬Veloce∬,1878,5
18,-,,amagon,1877,5
19,-,,平岡智世,1873,5
20,-,,ににお,1864,5
21,-,,らんさー・ｗ・,1863,5
22,-,,pikashu,1856,5
23,-,,Mｉnelva,1853,5
24,-,,millay,1849,5
25,-,,bitaminn,1841,5
26,-,,ShineLight,1841,5
27,-,,Lionel・MessiⅡ,1837,5
28,-,,れっどしーふ,1835,5
29,-,,魔女の使いジジ,1835,5
30,-,,HIMAMA,1834,5
31,-,,gingingin,1833,5
32,-,,neon43,1833,5
33,-,,AiryKuroe,1832,5
34,-,,レミニセンス,1830,5
35,-,,Daifuku,1829,5
36,-,,クレモル,1829,5
37,-,,岡島タエ子,1828,5
38,-,,bsk団,1824,5
39,-,,啓士郎,1821,5
40,-,,ぽこっさん,1819,5
41,-,,高天原ゆとり,1819,5
42,-,,δsnowδ,1819,5
43,-,,☆セントレア☆,1817,5
44,-,,醤油取って,1813,5
45,-,,ビッグマシーン,1812,5
46,-,,２２３２,1812,5
47,-,,星にねがいを,1810,5
48,-,,腰痛の爺,1809,5
49,-,,Woｌｌim,1806,5
50,-,,Mysh,1806,5
