,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2027,5
2,-,,つよみん,2026,5
3,-,,ﾏｰｺﾞｯﾄ,2023,5
4,-,,武神゜,2013,5
5,-,,ブレイブスカイ,2010,5
6,-,,amagon,2010,5
7,-,,neon43,2010,5
8,-,,お試しください♪,2005,5
9,-,,れっどしーふ,2003,5
10,-,,魔女の使いジジ,2002,5
11,-,,平岡智世,2001,5
12,-,,嶋野の狂犬,2001,5
13,-,,pikashu,2001,5
14,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
15,-,,syouitirou,2000,5
16,-,,コールドプレイ,2000,5
17,-,,∬purposefire∬,2000,5
18,-,,ビッグマ万太郎,2000,5
19,-,,きゃぴ☆,2000,5
20,-,,AllRangeClear☆,2000,5
21,-,,WildCandy♪,2000,5
22,-,,Mｉnelva,2000,5
23,-,,☆セントレア☆,2000,5
24,-,,ゆめごん,2000,5
25,-,,五十嵐由貴,2000,5
26,-,,ぽこっさん,2000,5
27,-,,ShineLight,2000,5
28,-,,らぶのーと♪,2000,5
29,-,,醤油取って,2000,5
30,-,,レミニセンス,2000,5
31,-,,ゆきゅ,2000,5
32,-,,らんさー・ｗ・,2000,5
33,-,,どんの助,2000,5
34,-,,八番手,2000,5
35,-,,だるま親方♪,2000,5
36,-,,高天原ゆとり,2000,5
37,-,,δsnowδ,2000,5
38,-,,リンチェンコ,2000,5
39,-,,AiryKuroe,2000,5
40,-,,dokuringo,1991,5
41,-,,啓士郎,1985,5
42,-,,Mｙｓｔic,1985,5
43,-,,お前もう船降りろ,1985,5
44,-,,おもぐり,1985,5
45,-,,グランエース,1983,5
46,-,,ティダ射手,1980,5
47,-,,戦慄のおっさん,1980,5
48,-,,gingingin,1979,5
49,-,,あんじ。,1977,5
50,-,,†金獅子姫†,1970,5
