,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,ミルリ,2000,5
4,-,,武神゜,2000,5
5,-,,らぶのーと♪,2000,5
6,-,,らんさー・ｗ・,2000,5
7,-,,八番手,2000,5
8,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
9,-,,pikashu,1999,5
10,-,,嶋野の狂犬,1997,5
11,-,,五十嵐由貴,1992,5
12,-,,ﾏｰｺﾞｯﾄ,1992,5
13,-,,だるま親方♪,1982,5
14,-,,つよみん,1981,5
15,-,,WildCandy♪,1946,5
16,-,,AllRangeClear☆,1931,5
17,-,,amagon,1931,5
18,-,,平岡智世,1929,5
19,-,,ゆめごん,1928,5
20,-,,∬Veloce∬,1923,5
21,-,,ににお,1918,5
22,-,,ShineLight,1910,5
23,-,,Mｉnelva,1907,5
24,-,,きゃぴ☆,1903,5
25,-,,millay,1902,5
26,-,,ビッグマ万太郎,1876,5
27,-,,☆セントレア☆,1875,5
28,-,,クレモル,1875,5
29,-,,高天原ゆとり,1875,5
30,-,,bitaminn,1874,5
31,-,,gingingin,1873,5
32,-,,AiryKuroe,1873,5
33,-,,ぽこっさん,1872,5
34,-,,neon43,1870,5
35,-,,れっどしーふ,1865,5
36,-,,Daifuku,1863,5
37,-,,魔女の使いジジ,1860,5
38,-,,bsk団,1855,5
39,-,,２２３２,1853,5
40,-,,ティダ射手,1853,5
41,-,,啓士郎,1851,5
42,-,,Faluna,1850,5
43,-,,点灯,1846,5
44,-,,Lionel・MessiⅡ,1838,5
45,-,,運命を呪う死神,1835,5
46,-,,醤油取って,1835,5
47,-,,HIMAMA,1834,5
48,-,,星にねがいを,1832,5
49,-,,ダーシュ！,1832,5
50,-,,レミニセンス,1831,5
