,-,職業,キャラクター,レベル,転生回数
1,-,,ﾏｰｺﾞｯﾄ,2050,5
2,-,,ミルリ,2049,5
3,-,,つよみん,2037,5
4,-,,ブレイブスカイ,2033,5
5,-,,お試しください♪,2033,5
6,-,,じゃむおじき,2032,5
7,-,,れっどしーふ,2031,5
8,-,,武神゜,2031,5
9,-,,魔女の使いジジ,2031,5
10,-,,戦慄のおっさん,2030,5
11,-,,ひろ１００１,2015,5
12,-,,２２３２,2013,5
13,-,,アリアリＱ,2012,5
14,-,,amagon,2010,5
15,-,,neon43,2010,5
16,-,,AiryKuroe,2009,5
17,-,,おもぐり,2009,5
18,-,,gingingin,2008,5
19,-,,啓士郎,2007,5
20,-,,どんの助,2006,5
21,-,,お嫁においでよ〆,2005,5
22,-,,dokuringo,2004,5
23,-,,浅研,2003,5
24,-,,コールドプレイ,2003,5
25,-,,∬保湿ペーパー∬,2003,5
26,-,,ちむどんどん助,2002,5
27,-,,syouitirou,2001,5
28,-,,まーち。,2001,5
29,-,,平岡智世,2001,5
30,-,,きゃぴ☆,2001,5
31,-,,みぅ＊,2001,5
32,-,,嶋野の狂犬,2001,5
33,-,,ミトゥナ,2001,5
34,-,,星のつよみん,2001,5
35,-,,pikashu,2001,5
36,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
37,-,,迷える妖精,2001,5
38,-,,空と君との間に,2001,5
39,-,,みがわり移動砲台,2001,5
40,-,,∬purposefire∬,2000,5
41,-,,Norleras,2000,5
42,-,,おかまこ,2000,5
43,-,,ｼﾞｬｽﾊﾟｰ,2000,5
44,-,,ビッグマ万太郎,2000,5
45,-,,AllRangeClear☆,2000,5
46,-,,Stardust_reverie,2000,5
47,-,,Lionel・MessiⅡ,2000,5
48,-,,北国ウルフ,2000,5
49,-,,Mｉnelva,2000,5
50,-,,Ｍａid,2000,5
