,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2000,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
3,-,,八番手,1995,5
4,-,,武神゜,1992,5
5,-,,syouitirou,1991,5
6,-,,∬purposefire∬,1985,5
7,-,,らぶのーと♪,1982,5
8,-,,らんさー・ｗ・,1968,5
9,-,,五十嵐由貴,1965,5
10,-,,ﾏｰｺﾞｯﾄ,1961,5
11,-,,嶋野の狂犬,1957,5
12,-,,つよみん,1955,5
13,-,,だるま親方♪,1951,5
14,-,,pikashu,1936,5
15,-,,WildCandy♪,1919,5
16,-,,ゆめごん,1919,5
17,-,,平岡智世,1916,5
18,-,,AllRangeClear☆,1915,5
19,-,,amagon,1911,5
20,-,,∬Veloce∬,1910,5
21,-,,ににお,1900,5
22,-,,きゃぴ☆,1893,5
23,-,,Mｉnelva,1892,5
24,-,,millay,1885,5
25,-,,ShineLight,1880,5
26,-,,bitaminn,1872,5
27,-,,gingingin,1864,5
28,-,,れっどしーふ,1858,5
29,-,,Daifuku,1853,5
30,-,,AiryKuroe,1853,5
31,-,,ぽこっさん,1850,5
32,-,,魔女の使いジジ,1850,5
33,-,,☆セントレア☆,1846,5
34,-,,ビッグマ万太郎,1842,5
35,-,,クレモル,1842,5
36,-,,Faluna,1841,5
37,-,,啓士郎,1839,5
38,-,,２２３２,1838,5
39,-,,Lionel・MessiⅡ,1838,5
40,-,,bsk団,1837,5
41,-,,高天原ゆとり,1835,5
42,-,,HIMAMA,1834,5
43,-,,neon43,1833,5
44,-,,星にねがいを,1832,5
45,-,,レミニセンス,1830,5
46,-,,岡島タエ子,1828,5
47,-,,赤エンピツ,1827,5
48,-,,醤油取って,1826,5
49,-,,δsnowδ,1824,5
50,-,,†金獅子姫†,1822,5
