,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1924,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1889,5
3,-,,八番手,1875,5
4,-,,ﾏｰｺﾞｯﾄ,1875,5
5,-,,武神゜,1872,5
6,-,,∬purposefire∬,1868,5
7,-,,syouitirou,1865,5
8,-,,らぶのーと♪,1864,5
9,-,,五十嵐由貴,1863,5
10,-,,きゃぴ☆,1853,5
11,-,,ゆめごん,1850,5
12,-,,嶋野の狂犬,1848,5
13,-,,つよみん,1848,5
14,-,,AllRangeClear☆,1847,5
15,-,,だるま親方♪,1846,5
16,-,,∬Veloce∬,1839,5
17,-,,pikashu,1839,5
18,-,,WildCandy♪,1838,5
19,-,,平岡智世,1835,5
20,-,,amagon,1834,5
21,-,,neon43,1833,5
22,-,,ににお,1832,5
23,-,,レミニセンス,1830,5
24,-,,Mｉnelva,1829,5
25,-,,岡島タエ子,1828,5
26,-,,ShineLight,1828,5
27,-,,bitaminn,1821,5
28,-,,れっどしーふ,1821,5
29,-,,millay,1821,5
30,-,,Lionel・MessiⅡ,1819,5
31,-,,魔女の使いジジ,1819,5
32,-,,高天原ゆとり,1819,5
33,-,,gingingin,1818,5
34,-,,HIMAMA,1815,5
35,-,,bsk団,1814,5
36,-,,ぽこっさん,1812,5
37,-,,δsnowδ,1812,5
38,-,,AiryKuroe,1812,5
39,-,,クレモル,1811,5
40,-,,ビッグマシーン,1810,5
41,-,,腰痛の爺,1809,5
42,-,,☆セントレア☆,1808,5
43,-,,Daifuku,1807,5
44,-,,Woｌｌim,1806,5
45,-,,Mysh,1806,5
46,-,,ブレイブスカイ,1805,5
47,-,,お試しください♪,1804,5
48,-,,砂の果実,1803,5
49,-,,おばさんULT,1803,5
50,-,,啓士郎,1801,5
