,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1849,5
2,-,,ﾏｰｺﾞｯﾄ,1841,5
3,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1841,5
4,-,,八番手,1839,5
5,-,,五十嵐由貴,1837,5
6,-,,つよみん,1829,5
7,-,,neon43,1829,5
8,-,,武神゜,1827,5
9,-,,∬purposefire∬,1826,5
10,-,,岡島タエ子,1826,5
11,-,,レミニセンス,1826,5
12,-,,らぶのーと♪,1825,5
13,-,,だるま親方♪,1825,5
14,-,,きゃぴ☆,1823,5
15,-,,amagon,1819,5
16,-,,高天原ゆとり,1817,5
17,-,,syouitirou,1811,5
18,-,,pikashu,1811,5
19,-,,クレモル,1810,5
20,-,,δsnowδ,1810,5
21,-,,腰痛の爺,1809,5
22,-,,れっどしーふ,1805,5
23,-,,Mｉnelva,1805,5
24,-,,Woｌｌim,1805,5
25,-,,Lionel・MessiⅡ,1804,5
26,-,,ブレイブスカイ,1803,5
27,-,,WildCandy♪,1803,5
28,-,,∬Veloce∬,1803,5
29,-,,AllRangeClear☆,1802,5
30,-,,砂の果実,1802,5
31,-,,ゆめごん,1802,5
32,-,,Mysh,1802,5
33,-,,bsk団,1801,5
34,-,,♪レナ♪,1800,5
35,-,,∬vergeofdeath∬,1800,5
36,-,,平岡智世,1800,5
37,-,,星にねがいを,1800,5
38,-,,gingingin,1800,5
39,-,,お試しください♪,1800,5
40,-,,おばさんULT,1800,5
41,-,,お前もう船降りろ,1800,5
42,-,,トリクシー,1800,5
43,-,,☆セントレア☆,1797,5
44,-,,millay,1795,5
45,-,,HIMAMA,1794,5
46,-,,魔女の使いジジ,1793,5
47,-,,ビッグマシーン,1791,5
48,-,,DarkGradation,1791,5
49,-,,戦慄のおっさん,1791,5
50,-,,bitaminn,1784,5
