,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1820,5
2,-,,ﾏｰｺﾞｯﾄ,1814,5
3,-,,つよみん,1812,5
4,-,,武神゜,1811,5
5,-,,∬purposefire∬,1810,5
6,-,,五十嵐由貴,1810,5
7,-,,らぶのーと♪,1801,5
8,-,,Mysh,1801,5
9,-,,neon43,1801,5
10,-,,八番手,1800,5
11,-,,HIMAMA,1794,5
12,-,,ブレイブスカイ,1790,5
13,-,,砂の果実,1788,5
14,-,,腰痛の爺,1788,5
15,-,,Lionel・MessiⅡ,1783,5
16,-,,pikashu,1783,5
17,-,,syouitirou,1781,5
18,-,,amagon,1780,5
19,-,,ゆめごん,1777,5
20,-,,だるま親方♪,1773,5
21,-,,δsnowδ,1772,5
22,-,,きゃぴ☆,1769,5
23,-,,高天原ゆとり,1769,5
24,-,,筋肉もり男,1765,5
25,-,,戦慄のおっさん,1763,5
26,-,,♪レナ♪,1758,5
27,-,,トリクシー,1754,5
28,-,,AllRangeClear☆,1753,5
29,-,,☆セントレア☆,1752,5
30,-,,平岡智世,1751,5
31,-,,DarkGradation,1751,5
32,-,,gingingin,1750,5
33,-,,bitaminn,1749,5
34,-,,醤油取って,1748,5
35,-,,クレモル,1748,5
36,-,,れっどしーふ,1746,5
37,-,,∬Veloce∬,1744,5
38,-,,錨輝く鮎,1743,5
39,-,,Lightperformer,1742,5
40,-,,Mｉnelva,1739,5
41,-,,小作人,1739,5
42,-,,bsk団,1739,5
43,-,,ＬＡ：ＮＡ,1737,5
44,-,,魔女の使いジジ,1737,5
45,-,,WildCandy♪,1735,5
46,-,,お試しください♪,1735,5
47,-,,リンチェンコ,1734,5
48,-,,nero＋α,1733,5
49,-,,岡島タエ子,1732,5
50,-,,コールドプレイ,1730,5
