,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1995,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1956,5
3,-,,八番手,1947,5
4,-,,∬purposefire∬,1940,5
5,-,,syouitirou,1936,5
6,-,,武神゜,1936,5
7,-,,ﾏｰｺﾞｯﾄ,1931,5
8,-,,五十嵐由貴,1928,5
9,-,,らぶのーと♪,1926,5
10,-,,嶋野の狂犬,1923,5
11,-,,らんさー・ｗ・,1921,5
12,-,,だるま親方♪,1914,5
13,-,,つよみん,1910,5
14,-,,WildCandy♪,1904,5
15,-,,ゆめごん,1895,5
16,-,,AllRangeClear☆,1891,5
17,-,,amagon,1890,5
18,-,,きゃぴ☆,1888,5
19,-,,∬Veloce∬,1888,5
20,-,,平岡智世,1881,5
21,-,,ににお,1879,5
22,-,,pikashu,1875,5
23,-,,Mｉnelva,1862,5
24,-,,millay,1857,5
25,-,,bitaminn,1852,5
26,-,,ShineLight,1850,5
27,-,,gingingin,1845,5
28,-,,れっどしーふ,1841,5
29,-,,Lionel・MessiⅡ,1838,5
30,-,,魔女の使いジジ,1838,5
31,-,,AiryKuroe,1837,5
32,-,,HIMAMA,1834,5
33,-,,neon43,1833,5
34,-,,Daifuku,1832,5
35,-,,クレモル,1831,5
36,-,,ぽこっさん,1830,5
37,-,,レミニセンス,1830,5
38,-,,岡島タエ子,1828,5
39,-,,啓士郎,1825,5
40,-,,bsk団,1825,5
41,-,,星にねがいを,1823,5
42,-,,☆セントレア☆,1820,5
43,-,,高天原ゆとり,1820,5
44,-,,δsnowδ,1820,5
45,-,,醤油取って,1818,5
46,-,,２２３２,1816,5
47,-,,ビッグマシーン,1813,5
48,-,,†金獅子姫†,1809,5
49,-,,腰痛の爺,1809,5
50,-,,Woｌｌim,1806,5
