,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,ミルリ,2000,5
4,-,,嶋野の狂犬,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,だるま親方♪,2000,5
11,-,,pikashu,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,つよみん,1994,5
15,-,,WildCandy♪,1973,5
16,-,,amagon,1953,5
17,-,,ゆめごん,1940,5
18,-,,AllRangeClear☆,1939,5
19,-,,ShineLight,1939,5
20,-,,平岡智世,1933,5
21,-,,ににお,1930,5
22,-,,∬Veloce∬,1923,5
23,-,,高天原ゆとり,1920,5
24,-,,Mｉnelva,1918,5
25,-,,neon43,1918,5
26,-,,きゃぴ☆,1912,5
27,-,,ビッグマ万太郎,1906,5
28,-,,ぽこっさん,1906,5
29,-,,gingingin,1904,5
30,-,,☆セントレア☆,1903,5
31,-,,醤油取って,1897,5
32,-,,れっどしーふ,1896,5
33,-,,クレモル,1889,5
34,-,,AiryKuroe,1889,5
35,-,,ティダ射手,1877,5
36,-,,魔女の使いジジ,1877,5
37,-,,bitaminn,1874,5
38,-,,真衣ちゃん,1873,5
39,-,,Daifuku,1871,5
40,-,,啓士郎,1865,5
41,-,,２２３２,1863,5
42,-,,bsk団,1863,5
43,-,,Faluna,1856,5
44,-,,運命を呪う死神,1852,5
45,-,,ブレイブスカイ,1848,5
46,-,,赤エンピツ,1848,5
47,-,,＄デビル＄,1846,5
48,-,,点灯,1846,5
49,-,,ダーシュ！,1842,5
50,-,,HIMAMA,1839,5
