,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1826,5
2,-,,ﾏｰｺﾞｯﾄ,1821,5
3,-,,つよみん,1818,5
4,-,,五十嵐由貴,1817,5
5,-,,∬purposefire∬,1815,5
6,-,,武神゜,1814,5
7,-,,八番手,1811,5
8,-,,neon43,1808,5
9,-,,らぶのーと♪,1806,5
10,-,,Mysh,1802,5
11,-,,ブレイブスカイ,1800,5
12,-,,砂の果実,1800,5
13,-,,だるま親方♪,1799,5
14,-,,腰痛の爺,1795,5
15,-,,HIMAMA,1794,5
16,-,,ゆめごん,1791,5
17,-,,amagon,1791,5
18,-,,Lionel・MessiⅡ,1789,5
19,-,,pikashu,1788,5
20,-,,δsnowδ,1787,5
21,-,,高天原ゆとり,1786,5
22,-,,syouitirou,1785,5
23,-,,戦慄のおっさん,1775,5
24,-,,平岡智世,1774,5
25,-,,きゃぴ☆,1772,5
26,-,,∬Veloce∬,1766,5
27,-,,筋肉もり男,1765,5
28,-,,トリクシー,1765,5
29,-,,醤油取って,1764,5
30,-,,♪レナ♪,1763,5
31,-,,AllRangeClear☆,1762,5
32,-,,bsk団,1759,5
33,-,,クレモル,1755,5
34,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1755,5
35,-,,bitaminn,1754,5
36,-,,nero＋α,1754,5
37,-,,Mｉnelva,1753,5
38,-,,gingingin,1753,5
39,-,,☆セントレア☆,1753,5
40,-,,れっどしーふ,1751,5
41,-,,DarkGradation,1751,5
42,-,,魔女の使いジジ,1751,5
43,-,,コールドプレイ,1746,5
44,-,,Lightperformer,1743,5
45,-,,錨輝く鮎,1743,5
46,-,,小作人,1739,5
47,-,,ＬＡ：ＮＡ,1737,5
48,-,,おばさんULT,1737,5
49,-,,WildCandy♪,1735,5
50,-,,お試しください♪,1735,5
