,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,ミルリ,2000,5
4,-,,嶋野の狂犬,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,pikashu,2000,5
11,-,,だるま親方♪,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,つよみん,1983,5
15,-,,WildCandy♪,1966,5
16,-,,amagon,1943,5
17,-,,AllRangeClear☆,1933,5
18,-,,平岡智世,1930,5
19,-,,ゆめごん,1928,5
20,-,,ShineLight,1926,5
21,-,,∬Veloce∬,1923,5
22,-,,ににお,1919,5
23,-,,Mｉnelva,1914,5
24,-,,millay,1909,5
25,-,,きゃぴ☆,1903,5
26,-,,高天原ゆとり,1901,5
27,-,,neon43,1900,5
28,-,,ぽこっさん,1894,5
29,-,,ビッグマ万太郎,1893,5
30,-,,☆セントレア☆,1891,5
31,-,,gingingin,1888,5
32,-,,れっどしーふ,1882,5
33,-,,クレモル,1878,5
34,-,,AiryKuroe,1875,5
35,-,,bitaminn,1874,5
36,-,,醤油取って,1874,5
37,-,,ティダ射手,1866,5
38,-,,魔女の使いジジ,1865,5
39,-,,Daifuku,1863,5
40,-,,bsk団,1858,5
41,-,,真衣ちゃん,1856,5
42,-,,２２３２,1853,5
43,-,,啓士郎,1851,5
44,-,,Faluna,1850,5
45,-,,点灯,1846,5
46,-,,運命を呪う死神,1843,5
47,-,,Lionel・MessiⅡ,1838,5
48,-,,ダーシュ！,1838,5
49,-,,HIMAMA,1836,5
50,-,,＄デビル＄,1835,5
