,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2000,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1981,5
3,-,,八番手,1972,5
4,-,,∬purposefire∬,1966,5
5,-,,syouitirou,1959,5
6,-,,武神゜,1953,5
7,-,,らぶのーと♪,1947,5
8,-,,らんさー・ｗ・,1943,5
9,-,,ﾏｰｺﾞｯﾄ,1942,5
10,-,,五十嵐由貴,1941,5
11,-,,つよみん,1939,5
12,-,,嶋野の狂犬,1934,5
13,-,,だるま親方♪,1925,5
14,-,,WildCandy♪,1912,5
15,-,,ゆめごん,1907,5
16,-,,AllRangeClear☆,1905,5
17,-,,amagon,1903,5
18,-,,平岡智世,1895,5
19,-,,∬Veloce∬,1893,5
20,-,,pikashu,1889,5
21,-,,きゃぴ☆,1888,5
22,-,,ににお,1884,5
23,-,,Mｉnelva,1877,5
24,-,,ShineLight,1870,5
25,-,,millay,1869,5
26,-,,bitaminn,1861,5
27,-,,gingingin,1853,5
28,-,,れっどしーふ,1849,5
29,-,,AiryKuroe,1847,5
30,-,,Daifuku,1842,5
31,-,,魔女の使いジジ,1842,5
32,-,,ぽこっさん,1839,5
33,-,,Lionel・MessiⅡ,1838,5
34,-,,クレモル,1836,5
35,-,,HIMAMA,1834,5
36,-,,neon43,1833,5
37,-,,レミニセンス,1830,5
38,-,,岡島タエ子,1828,5
39,-,,☆セントレア☆,1828,5
40,-,,bsk団,1827,5
41,-,,ビッグマ万太郎,1826,5
42,-,,啓士郎,1825,5
43,-,,星にねがいを,1825,5
44,-,,Faluna,1825,5
45,-,,高天原ゆとり,1825,5
46,-,,δsnowδ,1820,5
47,-,,醤油取って,1818,5
48,-,,赤エンピツ,1817,5
49,-,,２２３２,1816,5
50,-,,ビッグマシーン,1813,5
