,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1837,5
2,-,,ﾏｰｺﾞｯﾄ,1830,5
3,-,,五十嵐由貴,1827,5
4,-,,つよみん,1826,5
5,-,,∬purposefire∬,1825,5
6,-,,八番手,1825,5
7,-,,武神゜,1823,5
8,-,,neon43,1821,5
9,-,,だるま親方♪,1818,5
10,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1818,5
11,-,,らぶのーと♪,1817,5
12,-,,amagon,1810,5
13,-,,高天原ゆとり,1810,5
14,-,,δsnowδ,1807,5
15,-,,腰痛の爺,1806,5
16,-,,pikashu,1804,5
17,-,,Lionel・MessiⅡ,1802,5
18,-,,Mysh,1802,5
19,-,,ブレイブスカイ,1801,5
20,-,,ゆめごん,1801,5
21,-,,平岡智世,1800,5
22,-,,砂の果実,1800,5
23,-,,∬Veloce∬,1800,5
24,-,,syouitirou,1798,5
25,-,,bsk団,1797,5
26,-,,HIMAMA,1794,5
27,-,,クレモル,1793,5
28,-,,トリクシー,1793,5
29,-,,Mｉnelva,1788,5
30,-,,きゃぴ☆,1786,5
31,-,,AllRangeClear☆,1783,5
32,-,,WildCandy♪,1783,5
33,-,,星にねがいを,1783,5
34,-,,ビッグマシーン,1781,5
35,-,,戦慄のおっさん,1781,5
36,-,,♪レナ♪,1777,5
37,-,,醤油取って,1777,5
38,-,,れっどしーふ,1771,5
39,-,,おばさんULT,1770,5
40,-,,Woｌｌim,1769,5
41,-,,コールドプレイ,1766,5
42,-,,筋肉もり男,1766,5
43,-,,millay,1765,5
44,-,,凛沖,1764,5
45,-,,dokuringo,1763,5
46,-,,bitaminn,1762,5
47,-,,gingingin,1758,5
48,-,,魔女の使いジジ,1756,5
49,-,,☆セントレア☆,1754,5
50,-,,nero＋α,1754,5
