,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1817,5
2,-,,ﾏｰｺﾞｯﾄ,1812,5
3,-,,つよみん,1810,5
4,-,,∬purposefire∬,1809,5
5,-,,五十嵐由貴,1808,5
6,-,,武神゜,1807,5
7,-,,neon43,1800,5
8,-,,らぶのーと♪,1798,5
9,-,,Mysh,1797,5
10,-,,八番手,1795,5
11,-,,HIMAMA,1794,5
12,-,,ブレイブスカイ,1787,5
13,-,,砂の果実,1785,5
14,-,,腰痛の爺,1785,5
15,-,,pikashu,1782,5
16,-,,Lionel・MessiⅡ,1781,5
17,-,,syouitirou,1778,5
18,-,,amagon,1778,5
19,-,,ゆめごん,1773,5
20,-,,きゃぴ☆,1769,5
21,-,,δsnowδ,1769,5
22,-,,高天原ゆとり,1767,5
23,-,,筋肉もり男,1765,5
24,-,,だるま親方♪,1764,5
25,-,,戦慄のおっさん,1762,5
26,-,,♪レナ♪,1755,5
27,-,,AllRangeClear☆,1753,5
28,-,,トリクシー,1753,5
29,-,,☆セントレア☆,1752,5
30,-,,DarkGradation,1751,5
31,-,,gingingin,1750,5
32,-,,bitaminn,1749,5
33,-,,醤油取って,1748,5
34,-,,れっどしーふ,1746,5
35,-,,クレモル,1746,5
36,-,,平岡智世,1745,5
37,-,,錨輝く鮎,1743,5
38,-,,Lightperformer,1742,5
39,-,,小作人,1739,5
40,-,,ＬＡ：ＮＡ,1737,5
41,-,,魔女の使いジジ,1737,5
42,-,,Mｉnelva,1736,5
43,-,,∬Veloce∬,1736,5
44,-,,お試しください♪,1735,5
45,-,,WildCandy♪,1734,5
46,-,,bsk団,1734,5
47,-,,リンチェンコ,1734,5
48,-,,岡島タエ子,1732,5
49,-,,コールドプレイ,1728,5
50,-,,お嫁においでよ〆,1728,5
