,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,嶋野の狂犬,2000,5
4,-,,ミルリ,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,pikashu,2000,5
11,-,,だるま親方♪,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,つよみん,1994,5
15,-,,WildCandy♪,1986,5
16,-,,amagon,1979,5
17,-,,ShineLight,1973,5
18,-,,neon43,1954,5
19,-,,ゆめごん,1951,5
20,-,,AllRangeClear☆,1950,5
21,-,,高天原ゆとり,1949,5
22,-,,平岡智世,1947,5
23,-,,ににお,1943,5
24,-,,☆セントレア☆,1941,5
25,-,,ビッグマ万太郎,1931,5
26,-,,ぽこっさん,1930,5
27,-,,Mｉnelva,1925,5
28,-,,きゃぴ☆,1923,5
29,-,,∬Veloce∬,1923,5
30,-,,醤油取って,1921,5
31,-,,gingingin,1920,5
32,-,,れっどしーふ,1908,5
33,-,,AiryKuroe,1907,5
34,-,,クレモル,1901,5
35,-,,ティダ射手,1894,5
36,-,,ブレイブスカイ,1892,5
37,-,,真衣ちゃん,1891,5
38,-,,啓士郎,1887,5
39,-,,魔女の使いジジ,1880,5
40,-,,Daifuku,1877,5
41,-,,どんの助,1877,5
42,-,,２２３２,1876,5
43,-,,bitaminn,1874,5
44,-,,bsk団,1873,5
45,-,,Faluna,1863,5
46,-,,コールドプレイ,1861,5
47,-,,＄デビル＄,1861,5
48,-,,ゆきゅ,1861,5
49,-,,レミニセンス,1855,5
50,-,,δsnowδ,1853,5
