,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2056,5
2,-,,ﾏｰｺﾞｯﾄ,2051,5
3,-,,つよみん,2038,5
4,-,,ブレイブスカイ,2036,5
5,-,,お試しください♪,2033,5
6,-,,魔女の使いジジ,2032,5
7,-,,じゃむおじき,2032,5
8,-,,武神゜,2031,5
9,-,,れっどしーふ,2031,5
10,-,,戦慄のおっさん,2030,5
11,-,,ひろ１００１,2026,5
12,-,,２２３２,2022,5
13,-,,どんの助,2015,5
14,-,,アリアリＱ,2013,5
15,-,,AiryKuroe,2011,5
16,-,,おもぐり,2011,5
17,-,,啓士郎,2010,5
18,-,,浅研,2010,5
19,-,,amagon,2010,5
20,-,,neon43,2010,5
21,-,,gingingin,2008,5
22,-,,お嫁においでよ〆,2007,5
23,-,,まーち。,2005,5
24,-,,∬保湿ペーパー∬,2004,5
25,-,,dokuringo,2004,5
26,-,,ミトゥナ,2004,5
27,-,,◇妖精◇,2004,5
28,-,,コールドプレイ,2003,5
29,-,,syouitirou,2002,5
30,-,,毒おじや,2002,5
31,-,,ちむどんどん助,2002,5
32,-,,マニカ６センス,2002,5
33,-,,ｸﾛﾉｽﾀｼｽ,2001,5
34,-,,平岡智世,2001,5
35,-,,きゃぴ☆,2001,5
36,-,,嶋野の狂犬,2001,5
37,-,,みぅ＊,2001,5
38,-,,†金獅子姫†,2001,5
39,-,,遊眞,2001,5
40,-,,T’ORIS,2001,5
41,-,,Goldilocks,2001,5
42,-,,星のつよみん,2001,5
43,-,,pikashu,2001,5
44,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
45,-,,空と君との間に,2001,5
46,-,,迷える妖精,2001,5
47,-,,みがわり移動砲台,2001,5
48,-,,LOVEマシーン♪,2000,5
49,-,,ビッグマシーン,2000,5
50,-,,ハスラー３,2000,5
