,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2041,5
2,-,,ﾏｰｺﾞｯﾄ,2041,5
3,-,,お試しください♪,2033,5
4,-,,武神゜,2031,5
5,-,,つよみん,2031,5
6,-,,ブレイブスカイ,2030,5
7,-,,じゃむおじき,2030,5
8,-,,れっどしーふ,2027,5
9,-,,魔女の使いジジ,2026,5
10,-,,戦慄のおっさん,2025,5
11,-,,２２３２,2011,5
12,-,,amagon,2010,5
13,-,,neon43,2010,5
14,-,,アリアリＱ,2010,5
15,-,,ひろ１００１,2007,5
16,-,,AiryKuroe,2006,5
17,-,,おもぐり,2006,5
18,-,,gingingin,2005,5
19,-,,啓士郎,2004,5
20,-,,dokuringo,2004,5
21,-,,お嫁においでよ〆,2004,5
22,-,,コールドプレイ,2002,5
23,-,,ちむどんどん助,2002,5
24,-,,syouitirou,2001,5
25,-,,平岡智世,2001,5
26,-,,きゃぴ☆,2001,5
27,-,,みぅ＊,2001,5
28,-,,嶋野の狂犬,2001,5
29,-,,どんの助,2001,5
30,-,,星のつよみん,2001,5
31,-,,pikashu,2001,5
32,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
33,-,,迷える妖精,2001,5
34,-,,みがわり移動砲台,2001,5
35,-,,浅研,2000,5
36,-,,∬purposefire∬,2000,5
37,-,,∬保湿ペーパー∬,2000,5
38,-,,おかまこ,2000,5
39,-,,ｼﾞｬｽﾊﾟｰ,2000,5
40,-,,ビッグマ万太郎,2000,5
41,-,,AllRangeClear☆,2000,5
42,-,,Stardust_reverie,2000,5
43,-,,プラチナデータ,2000,5
44,-,,Mｙｓｔic,2000,5
45,-,,ミフラ,2000,5
46,-,,Mｉnelva,2000,5
47,-,,五十嵐由貴,2000,5
48,-,,ぽこっさん,2000,5
49,-,,＄デビル＄,2000,5
50,-,,＄reef＄,2000,5
