,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1936,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1897,5
3,-,,八番手,1893,5
4,-,,∬purposefire∬,1890,5
5,-,,ﾏｰｺﾞｯﾄ,1886,5
6,-,,武神゜,1882,5
7,-,,五十嵐由貴,1878,5
8,-,,syouitirou,1877,5
9,-,,らぶのーと♪,1867,5
10,-,,嶋野の狂犬,1866,5
11,-,,だるま親方♪,1865,5
12,-,,きゃぴ☆,1862,5
13,-,,つよみん,1860,5
14,-,,ゆめごん,1856,5
15,-,,AllRangeClear☆,1855,5
16,-,,∬Veloce∬,1852,5
17,-,,平岡智世,1848,5
18,-,,WildCandy♪,1847,5
19,-,,ににお,1841,5
20,-,,pikashu,1841,5
21,-,,amagon,1839,5
22,-,,Mｉnelva,1838,5
23,-,,ShineLight,1836,5
24,-,,neon43,1833,5
25,-,,millay,1831,5
26,-,,レミニセンス,1830,5
27,-,,岡島タエ子,1828,5
28,-,,れっどしーふ,1827,5
29,-,,bitaminn,1826,5
30,-,,Lionel・MessiⅡ,1826,5
31,-,,魔女の使いジジ,1826,5
32,-,,gingingin,1825,5
33,-,,クレモル,1820,5
34,-,,HIMAMA,1820,5
35,-,,高天原ゆとり,1819,5
36,-,,δsnowδ,1818,5
37,-,,Daifuku,1817,5
38,-,,bsk団,1817,5
39,-,,AiryKuroe,1817,5
40,-,,ぽこっさん,1812,5
41,-,,ビッグマシーン,1810,5
42,-,,☆セントレア☆,1809,5
43,-,,腰痛の爺,1809,5
44,-,,啓士郎,1807,5
45,-,,らんさー・ｗ・,1806,5
46,-,,Woｌｌim,1806,5
47,-,,Mysh,1806,5
48,-,,ブレイブスカイ,1805,5
49,-,,醤油取って,1805,5
50,-,,お試しください♪,1804,5
