,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,ミルリ,2000,5
4,-,,嶋野の狂犬,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,pikashu,2000,5
11,-,,だるま親方♪,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,つよみん,1994,5
15,-,,WildCandy♪,1975,5
16,-,,amagon,1957,5
17,-,,ShineLight,1943,5
18,-,,ゆめごん,1940,5
19,-,,AllRangeClear☆,1939,5
20,-,,平岡智世,1933,5
21,-,,ににお,1930,5
22,-,,neon43,1924,5
23,-,,∬Veloce∬,1923,5
24,-,,高天原ゆとり,1922,5
25,-,,Mｉnelva,1919,5
26,-,,きゃぴ☆,1913,5
27,-,,ビッグマ万太郎,1909,5
28,-,,ぽこっさん,1909,5
29,-,,gingingin,1907,5
30,-,,☆セントレア☆,1907,5
31,-,,醤油取って,1900,5
32,-,,れっどしーふ,1898,5
33,-,,AiryKuroe,1890,5
34,-,,クレモル,1889,5
35,-,,ティダ射手,1878,5
36,-,,魔女の使いジジ,1877,5
37,-,,真衣ちゃん,1875,5
38,-,,bitaminn,1874,5
39,-,,Daifuku,1871,5
40,-,,啓士郎,1866,5
41,-,,２２３２,1864,5
42,-,,bsk団,1864,5
43,-,,Faluna,1856,5
44,-,,運命を呪う死神,1852,5
45,-,,ブレイブスカイ,1850,5
46,-,,赤エンピツ,1850,5
47,-,,＄デビル＄,1846,5
48,-,,点灯,1846,5
49,-,,コールドプレイ,1843,5
50,-,,ダーシュ！,1842,5
