,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1846,5
2,-,,ﾏｰｺﾞｯﾄ,1839,5
3,-,,八番手,1837,5
4,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1837,5
5,-,,五十嵐由貴,1835,5
6,-,,つよみん,1829,5
7,-,,neon43,1827,5
8,-,,∬purposefire∬,1826,5
9,-,,武神゜,1826,5
10,-,,らぶのーと♪,1825,5
11,-,,だるま親方♪,1825,5
12,-,,amagon,1819,5
13,-,,きゃぴ☆,1817,5
14,-,,岡島タエ子,1817,5
15,-,,高天原ゆとり,1817,5
16,-,,レミニセンス,1812,5
17,-,,syouitirou,1811,5
18,-,,pikashu,1811,5
19,-,,クレモル,1810,5
20,-,,δsnowδ,1810,5
21,-,,腰痛の爺,1808,5
22,-,,Mｉnelva,1805,5
23,-,,Woｌｌim,1805,5
24,-,,Lionel・MessiⅡ,1804,5
25,-,,WildCandy♪,1803,5
26,-,,∬Veloce∬,1803,5
27,-,,ブレイブスカイ,1802,5
28,-,,砂の果実,1802,5
29,-,,ゆめごん,1802,5
30,-,,Mysh,1802,5
31,-,,AllRangeClear☆,1801,5
32,-,,bsk団,1801,5
33,-,,♪レナ♪,1800,5
34,-,,∬vergeofdeath∬,1800,5
35,-,,平岡智世,1800,5
36,-,,星にねがいを,1800,5
37,-,,おばさんULT,1800,5
38,-,,トリクシー,1800,5
39,-,,れっどしーふ,1798,5
40,-,,millay,1795,5
41,-,,HIMAMA,1794,5
42,-,,魔女の使いジジ,1790,5
43,-,,gingingin,1789,5
44,-,,戦慄のおっさん,1788,5
45,-,,ビッグマシーン,1786,5
46,-,,bitaminn,1784,5
47,-,,お前もう船降りろ,1782,5
48,-,,dokuringo,1781,5
49,-,,コールドプレイ,1780,5
50,-,,醤油取って,1779,5
