,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,ミルリ,2000,5
4,-,,嶋野の狂犬,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,pikashu,2000,5
11,-,,だるま親方♪,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,WildCandy♪,1997,5
15,-,,つよみん,1997,5
16,-,,ShineLight,1991,5
17,-,,amagon,1987,5
18,-,,neon43,1983,5
19,-,,高天原ゆとり,1971,5
20,-,,平岡智世,1963,5
21,-,,☆セントレア☆,1963,5
22,-,,ににお,1959,5
23,-,,ゆめごん,1959,5
24,-,,AllRangeClear☆,1958,5
25,-,,ぽこっさん,1953,5
26,-,,ビッグマ万太郎,1938,5
27,-,,∬Veloce∬,1934,5
28,-,,Mｉnelva,1930,5
29,-,,きゃぴ☆,1929,5
30,-,,醤油取って,1929,5
31,-,,gingingin,1922,5
32,-,,AiryKuroe,1922,5
33,-,,れっどしーふ,1917,5
34,-,,ブレイブスカイ,1913,5
35,-,,どんの助,1904,5
36,-,,ティダ射手,1902,5
37,-,,真衣ちゃん,1902,5
38,-,,クレモル,1901,5
39,-,,啓士郎,1900,5
40,-,,レミニセンス,1892,5
41,-,,Daifuku,1886,5
42,-,,ゆきゅ,1885,5
43,-,,コールドプレイ,1880,5
44,-,,Faluna,1880,5
45,-,,魔女の使いジジ,1880,5
46,-,,お試しください♪,1878,5
47,-,,bsk団,1878,5
48,-,,２２３２,1877,5
49,-,,お前もう船降りろ,1876,5
50,-,,bitaminn,1874,5
