,-,職業,キャラクター,レベル,転生回数
1,-,,ﾏｰｺﾞｯﾄ,2041,5
2,-,,ミルリ,2040,5
3,-,,お試しください♪,2033,5
4,-,,武神゜,2031,5
5,-,,ブレイブスカイ,2030,5
6,-,,つよみん,2030,5
7,-,,じゃむおじき,2029,5
8,-,,れっどしーふ,2024,5
9,-,,魔女の使いジジ,2024,5
10,-,,戦慄のおっさん,2021,5
11,-,,２２３２,2011,5
12,-,,amagon,2010,5
13,-,,neon43,2010,5
14,-,,アリアリＱ,2009,5
15,-,,おもぐり,2006,5
16,-,,gingingin,2005,5
17,-,,啓士郎,2004,5
18,-,,dokuringo,2004,5
19,-,,AiryKuroe,2004,5
20,-,,お嫁においでよ〆,2003,5
21,-,,ひろ１００１,2002,5
22,-,,ちむどんどん助,2002,5
23,-,,syouitirou,2001,5
24,-,,コールドプレイ,2001,5
25,-,,平岡智世,2001,5
26,-,,きゃぴ☆,2001,5
27,-,,嶋野の狂犬,2001,5
28,-,,みぅ＊,2001,5
29,-,,どんの助,2001,5
30,-,,pikashu,2001,5
31,-,,星のつよみん,2001,5
32,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
33,-,,迷える妖精,2001,5
34,-,,みがわり移動砲台,2001,5
35,-,,∬purposefire∬,2000,5
36,-,,∬保湿ペーパー∬,2000,5
37,-,,おかまこ,2000,5
38,-,,ｼﾞｬｽﾊﾟｰ,2000,5
39,-,,ビッグマ万太郎,2000,5
40,-,,AllRangeClear☆,2000,5
41,-,,Stardust_reverie,2000,5
42,-,,WildCandy♪,2000,5
43,-,,＄デビル＄,2000,5
44,-,,＄reef＄,2000,5
45,-,,プラチナデータ,2000,5
46,-,,Ｍａid,2000,5
47,-,,☆セントレア☆,2000,5
48,-,,ぽこっさん,2000,5
49,-,,PersephoneP,2000,5
50,-,,Mｙｓｔic,2000,5
