,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1832,5
2,-,,ﾏｰｺﾞｯﾄ,1825,5
3,-,,五十嵐由貴,1822,5
4,-,,つよみん,1819,5
5,-,,八番手,1818,5
6,-,,∬purposefire∬,1817,5
7,-,,武神゜,1817,5
8,-,,らぶのーと♪,1812,5
9,-,,neon43,1812,5
10,-,,だるま親方♪,1806,5
11,-,,腰痛の爺,1802,5
12,-,,Mysh,1802,5
13,-,,ブレイブスカイ,1800,5
14,-,,砂の果実,1800,5
15,-,,pikashu,1799,5
16,-,,δsnowδ,1797,5
17,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1797,5
18,-,,ゆめごん,1796,5
19,-,,amagon,1796,5
20,-,,HIMAMA,1794,5
21,-,,Lionel・MessiⅡ,1791,5
22,-,,高天原ゆとり,1791,5
23,-,,syouitirou,1789,5
24,-,,トリクシー,1782,5
25,-,,きゃぴ☆,1780,5
26,-,,戦慄のおっさん,1779,5
27,-,,平岡智世,1775,5
28,-,,bsk団,1774,5
29,-,,AllRangeClear☆,1773,5
30,-,,∬Veloce∬,1773,5
31,-,,Mｉnelva,1768,5
32,-,,筋肉もり男,1766,5
33,-,,醤油取って,1765,5
34,-,,♪レナ♪,1763,5
35,-,,クレモル,1762,5
36,-,,bitaminn,1761,5
37,-,,れっどしーふ,1760,5
38,-,,おばさんULT,1758,5
39,-,,コールドプレイ,1757,5
40,-,,魔女の使いジジ,1755,5
41,-,,gingingin,1754,5
42,-,,nero＋α,1754,5
43,-,,☆セントレア☆,1753,5
44,-,,DarkGradation,1751,5
45,-,,dokuringo,1750,5
46,-,,星にねがいを,1749,5
47,-,,リンチェンコ,1744,5
48,-,,Lightperformer,1743,5
49,-,,錨輝く鮎,1743,5
50,-,,小作人,1740,5
