,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2000,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1965,5
3,-,,八番手,1953,5
4,-,,∬purposefire∬,1951,5
5,-,,syouitirou,1948,5
6,-,,武神゜,1945,5
7,-,,五十嵐由貴,1932,5
8,-,,らぶのーと♪,1931,5
9,-,,らんさー・ｗ・,1931,5
10,-,,ﾏｰｺﾞｯﾄ,1931,5
11,-,,嶋野の狂犬,1923,5
12,-,,つよみん,1919,5
13,-,,だるま親方♪,1914,5
14,-,,WildCandy♪,1905,5
15,-,,ゆめごん,1895,5
16,-,,amagon,1894,5
17,-,,AllRangeClear☆,1891,5
18,-,,∬Veloce∬,1890,5
19,-,,きゃぴ☆,1888,5
20,-,,平岡智世,1884,5
21,-,,pikashu,1881,5
22,-,,ににお,1880,5
23,-,,Mｉnelva,1866,5
24,-,,millay,1860,5
25,-,,bitaminn,1854,5
26,-,,ShineLight,1851,5
27,-,,gingingin,1850,5
28,-,,れっどしーふ,1844,5
29,-,,AiryKuroe,1839,5
30,-,,Lionel・MessiⅡ,1838,5
31,-,,魔女の使いジジ,1838,5
32,-,,ぽこっさん,1836,5
33,-,,HIMAMA,1834,5
34,-,,neon43,1833,5
35,-,,Daifuku,1832,5
36,-,,クレモル,1832,5
37,-,,レミニセンス,1830,5
38,-,,岡島タエ子,1828,5
39,-,,啓士郎,1825,5
40,-,,bsk団,1825,5
41,-,,星にねがいを,1824,5
42,-,,☆セントレア☆,1820,5
43,-,,高天原ゆとり,1820,5
44,-,,δsnowδ,1820,5
45,-,,醤油取って,1818,5
46,-,,２２３２,1816,5
47,-,,ビッグマシーン,1813,5
48,-,,†金獅子姫†,1810,5
49,-,,腰痛の爺,1809,5
50,-,,Woｌｌim,1806,5
