,-,職業,キャラクター,レベル,転生回数
1,-,,ﾏｰｺﾞｯﾄ,2040,5
2,-,,ミルリ,2039,5
3,-,,お試しください♪,2033,5
4,-,,武神゜,2031,5
5,-,,つよみん,2030,5
6,-,,ブレイブスカイ,2028,5
7,-,,れっどしーふ,2020,5
8,-,,戦慄のおっさん,2016,5
9,-,,魔女の使いジジ,2016,5
10,-,,じゃむおじき,2012,5
11,-,,amagon,2010,5
12,-,,neon43,2010,5
13,-,,２２３２,2006,5
14,-,,アリアリＱ,2006,5
15,-,,おもぐり,2006,5
16,-,,gingingin,2005,5
17,-,,啓士郎,2004,5
18,-,,dokuringo,2004,5
19,-,,AiryKuroe,2003,5
20,-,,お嫁においでよ〆,2002,5
21,-,,ちむどんどん助,2002,5
22,-,,syouitirou,2001,5
23,-,,コールドプレイ,2001,5
24,-,,平岡智世,2001,5
25,-,,きゃぴ☆,2001,5
26,-,,嶋野の狂犬,2001,5
27,-,,pikashu,2001,5
28,-,,星のつよみん,2001,5
29,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
30,-,,迷える妖精,2001,5
31,-,,みがわり移動砲台,2001,5
32,-,,∬purposefire∬,2000,5
33,-,,ｼﾞｬｽﾊﾟｰ,2000,5
34,-,,ビッグマ万太郎,2000,5
35,-,,AllRangeClear☆,2000,5
36,-,,Stardust_reverie,2000,5
37,-,,みぅ＊,2000,5
38,-,,Mｙｓｔic,2000,5
39,-,,PersephoneP,2000,5
40,-,,＄reef＄,2000,5
41,-,,プラチナデータ,2000,5
42,-,,北国ウルフ,2000,5
43,-,,ミフラ,2000,5
44,-,,Mｉnelva,2000,5
45,-,,☆セントレア☆,2000,5
46,-,,五十嵐由貴,2000,5
47,-,,ゆめごん,2000,5
48,-,,ぽこっさん,2000,5
49,-,,WildCandy♪,2000,5
50,-,,Lionel・MessiⅡ,2000,5
