,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1815,5
2,-,,ﾏｰｺﾞｯﾄ,1808,5
3,-,,つよみん,1807,5
4,-,,∬purposefire∬,1806,5
5,-,,武神゜,1805,5
6,-,,五十嵐由貴,1803,5
7,-,,neon43,1798,5
8,-,,らぶのーと♪,1794,5
9,-,,HIMAMA,1793,5
10,-,,Mysh,1790,5
11,-,,八番手,1788,5
12,-,,pikashu,1782,5
13,-,,ブレイブスカイ,1781,5
14,-,,腰痛の爺,1781,5
15,-,,砂の果実,1778,5
16,-,,amagon,1776,5
17,-,,Lionel・MessiⅡ,1775,5
18,-,,syouitirou,1773,5
19,-,,きゃぴ☆,1769,5
20,-,,筋肉もり男,1765,5
21,-,,ゆめごん,1764,5
22,-,,高天原ゆとり,1763,5
23,-,,戦慄のおっさん,1762,5
24,-,,δsnowδ,1760,5
25,-,,AllRangeClear☆,1753,5
26,-,,だるま親方♪,1753,5
27,-,,トリクシー,1753,5
28,-,,☆セントレア☆,1752,5
29,-,,♪レナ♪,1751,5
30,-,,DarkGradation,1751,5
31,-,,bitaminn,1749,5
32,-,,gingingin,1749,5
33,-,,クレモル,1746,5
34,-,,れっどしーふ,1745,5
35,-,,錨輝く鮎,1743,5
36,-,,Lightperformer,1742,5
37,-,,醤油取って,1739,5
38,-,,ＬＡ：ＮＡ,1737,5
39,-,,小作人,1736,5
40,-,,魔女の使いジジ,1736,5
41,-,,お試しください♪,1735,5
42,-,,WildCandy♪,1734,5
43,-,,リンチェンコ,1734,5
44,-,,岡島タエ子,1732,5
45,-,,Mｉnelva,1732,5
46,-,,平岡智世,1731,5
47,-,,∬Veloce∬,1729,5
48,-,,お嫁においでよ〆,1728,5
49,-,,LOVEマシーン♪,1727,5
50,-,,コールドプレイ,1727,5
