,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2019,5
2,-,,つよみん,2019,5
3,-,,ﾏｰｺﾞｯﾄ,2016,5
4,-,,amagon,2010,5
5,-,,neon43,2010,5
6,-,,武神゜,2009,5
7,-,,ブレイブスカイ,2005,5
8,-,,平岡智世,2001,5
9,-,,れっどしーふ,2001,5
10,-,,嶋野の狂犬,2001,5
11,-,,pikashu,2001,5
12,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
13,-,,syouitirou,2000,5
14,-,,∬purposefire∬,2000,5
15,-,,ビッグマ万太郎,2000,5
16,-,,きゃぴ☆,2000,5
17,-,,AllRangeClear☆,2000,5
18,-,,WildCandy♪,2000,5
19,-,,☆セントレア☆,2000,5
20,-,,五十嵐由貴,2000,5
21,-,,ゆめごん,2000,5
22,-,,ぽこっさん,2000,5
23,-,,ShineLight,2000,5
24,-,,お試しください♪,2000,5
25,-,,らぶのーと♪,2000,5
26,-,,醤油取って,2000,5
27,-,,レミニセンス,2000,5
28,-,,ゆきゅ,2000,5
29,-,,らんさー・ｗ・,2000,5
30,-,,どんの助,2000,5
31,-,,八番手,2000,5
32,-,,だるま親方♪,2000,5
33,-,,魔女の使いジジ,2000,5
34,-,,高天原ゆとり,2000,5
35,-,,δsnowδ,2000,5
36,-,,リンチェンコ,2000,5
37,-,,コールドプレイ,1999,5
38,-,,Mｉnelva,1999,5
39,-,,AiryKuroe,1998,5
40,-,,お前もう船降りろ,1985,5
41,-,,戦慄のおっさん,1979,5
42,-,,あんじ。,1975,5
43,-,,gingingin,1973,5
44,-,,啓士郎,1967,5
45,-,,ティダ射手,1963,5
46,-,,∬Veloce∬,1957,5
47,-,,dokuringo,1956,5
48,-,,グランエース,1956,5
49,-,,Mｙｓｔic,1950,5
50,-,,†金獅子姫†,1946,5
