,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1893,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1869,5
3,-,,ﾏｰｺﾞｯﾄ,1868,5
4,-,,五十嵐由貴,1863,5
5,-,,武神゜,1855,5
6,-,,らぶのーと♪,1852,5
7,-,,きゃぴ☆,1848,5
8,-,,∬purposefire∬,1845,5
9,-,,八番手,1843,5
10,-,,syouitirou,1842,5
11,-,,だるま親方♪,1841,5
12,-,,AllRangeClear☆,1840,5
13,-,,嶋野の狂犬,1840,5
14,-,,つよみん,1839,5
15,-,,ゆめごん,1834,5
16,-,,neon43,1833,5
17,-,,WildCandy♪,1832,5
18,-,,∬Veloce∬,1830,5
19,-,,レミニセンス,1830,5
20,-,,岡島タエ子,1828,5
21,-,,ShineLight,1828,5
22,-,,amagon,1823,5
23,-,,平岡智世,1821,5
24,-,,Mｉnelva,1820,5
25,-,,pikashu,1819,5
26,-,,高天原ゆとり,1819,5
27,-,,Lionel・MessiⅡ,1816,5
28,-,,れっどしーふ,1814,5
29,-,,δsnowδ,1812,5
30,-,,bsk団,1811,5
31,-,,魔女の使いジジ,1811,5
32,-,,クレモル,1811,5
33,-,,millay,1810,5
34,-,,gingingin,1809,5
35,-,,腰痛の爺,1809,5
36,-,,ビッグマシーン,1808,5
37,-,,☆セントレア☆,1807,5
38,-,,ぽこっさん,1807,5
39,-,,Woｌｌim,1806,5
40,-,,Mysh,1806,5
41,-,,ブレイブスカイ,1805,5
42,-,,bitaminn,1805,5
43,-,,ににお,1805,5
44,-,,お試しください♪,1804,5
45,-,,砂の果実,1803,5
46,-,,Daifuku,1803,5
47,-,,おばさんULT,1803,5
48,-,,HIMAMA,1802,5
49,-,,AiryKuroe,1802,5
50,-,,啓士郎,1801,5
