,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1975,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1940,5
3,-,,八番手,1936,5
4,-,,∬purposefire∬,1927,5
5,-,,ﾏｰｺﾞｯﾄ,1926,5
6,-,,五十嵐由貴,1925,5
7,-,,武神゜,1920,5
8,-,,嶋野の狂犬,1918,5
9,-,,syouitirou,1917,5
10,-,,だるま親方♪,1911,5
11,-,,らぶのーと♪,1907,5
12,-,,つよみん,1900,5
13,-,,WildCandy♪,1898,5
14,-,,きゃぴ☆,1888,5
15,-,,AllRangeClear☆,1887,5
16,-,,ゆめごん,1887,5
17,-,,∬Veloce∬,1883,5
18,-,,らんさー・ｗ・,1882,5
19,-,,amagon,1882,5
20,-,,平岡智世,1874,5
21,-,,ににお,1870,5
22,-,,pikashu,1860,5
23,-,,Mｉnelva,1855,5
24,-,,millay,1851,5
25,-,,bitaminn,1846,5
26,-,,ShineLight,1843,5
27,-,,Lionel・MessiⅡ,1838,5
28,-,,gingingin,1837,5
29,-,,魔女の使いジジ,1837,5
30,-,,れっどしーふ,1836,5
31,-,,HIMAMA,1834,5
32,-,,neon43,1833,5
33,-,,AiryKuroe,1833,5
34,-,,Daifuku,1832,5
35,-,,レミニセンス,1830,5
36,-,,クレモル,1830,5
37,-,,岡島タエ子,1828,5
38,-,,啓士郎,1825,5
39,-,,ぽこっさん,1825,5
40,-,,bsk団,1825,5
41,-,,☆セントレア☆,1819,5
42,-,,高天原ゆとり,1819,5
43,-,,δsnowδ,1819,5
44,-,,醤油取って,1818,5
45,-,,２２３２,1816,5
46,-,,星にねがいを,1814,5
47,-,,ビッグマシーン,1812,5
48,-,,腰痛の爺,1809,5
49,-,,Woｌｌim,1806,5
50,-,,Mysh,1806,5
