,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,ミルリ,2000,5
4,-,,嶋野の狂犬,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,pikashu,2000,5
11,-,,だるま親方♪,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,つよみん,1994,5
15,-,,WildCandy♪,1980,5
16,-,,amagon,1969,5
17,-,,ShineLight,1958,5
18,-,,ゆめごん,1945,5
19,-,,AllRangeClear☆,1942,5
20,-,,平岡智世,1941,5
21,-,,neon43,1939,5
22,-,,ににお,1937,5
23,-,,高天原ゆとり,1936,5
24,-,,☆セントレア☆,1923,5
25,-,,∬Veloce∬,1923,5
26,-,,Mｉnelva,1921,5
27,-,,ぽこっさん,1921,5
28,-,,ビッグマ万太郎,1920,5
29,-,,きゃぴ☆,1920,5
30,-,,gingingin,1917,5
31,-,,醤油取って,1912,5
32,-,,れっどしーふ,1906,5
33,-,,AiryKuroe,1899,5
34,-,,クレモル,1896,5
35,-,,ティダ射手,1887,5
36,-,,真衣ちゃん,1884,5
37,-,,魔女の使いジジ,1880,5
38,-,,啓士郎,1877,5
39,-,,Daifuku,1875,5
40,-,,ブレイブスカイ,1874,5
41,-,,bitaminn,1874,5
42,-,,２２３２,1870,5
43,-,,bsk団,1868,5
44,-,,Faluna,1862,5
45,-,,どんの助,1859,5
46,-,,コールドプレイ,1853,5
47,-,,＄デビル＄,1852,5
48,-,,運命を呪う死神,1852,5
49,-,,赤エンピツ,1850,5
50,-,,ゆきゅ,1847,5
