,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2000,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1990,5
3,-,,八番手,1982,5
4,-,,∬purposefire∬,1978,5
5,-,,syouitirou,1973,5
6,-,,武神゜,1973,5
7,-,,らぶのーと♪,1965,5
8,-,,らんさー・ｗ・,1953,5
9,-,,五十嵐由貴,1951,5
10,-,,ﾏｰｺﾞｯﾄ,1947,5
11,-,,つよみん,1945,5
12,-,,嶋野の狂犬,1938,5
13,-,,だるま親方♪,1933,5
14,-,,pikashu,1918,5
15,-,,ゆめごん,1916,5
16,-,,WildCandy♪,1912,5
17,-,,AllRangeClear☆,1909,5
18,-,,平岡智世,1905,5
19,-,,amagon,1905,5
20,-,,∬Veloce∬,1899,5
21,-,,ににお,1891,5
22,-,,きゃぴ☆,1890,5
23,-,,Mｉnelva,1882,5
24,-,,millay,1875,5
25,-,,bitaminn,1871,5
26,-,,ShineLight,1870,5
27,-,,gingingin,1863,5
28,-,,れっどしーふ,1857,5
29,-,,ぽこっさん,1850,5
30,-,,AiryKuroe,1850,5
31,-,,Daifuku,1845,5
32,-,,魔女の使いジジ,1842,5
33,-,,Lionel・MessiⅡ,1838,5
34,-,,クレモル,1837,5
35,-,,☆セントレア☆,1836,5
36,-,,HIMAMA,1834,5
37,-,,ビッグマ万太郎,1833,5
38,-,,neon43,1833,5
39,-,,星にねがいを,1832,5
40,-,,レミニセンス,1830,5
41,-,,啓士郎,1828,5
42,-,,岡島タエ子,1828,5
43,-,,bsk団,1828,5
44,-,,高天原ゆとり,1826,5
45,-,,Faluna,1825,5
46,-,,赤エンピツ,1825,5
47,-,,２２３２,1822,5
48,-,,δsnowδ,1821,5
49,-,,醤油取って,1818,5
50,-,,†金獅子姫†,1816,5
