,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2060,5
2,-,,ﾏｰｺﾞｯﾄ,2051,5
3,-,,つよみん,2044,5
4,-,,ブレイブスカイ,2041,5
5,-,,ひろ１００１,2036,5
6,-,,魔女の使いジジ,2034,5
7,-,,お試しください♪,2033,5
8,-,,じゃむおじき,2032,5
9,-,,武神゜,2031,5
10,-,,れっどしーふ,2031,5
11,-,,戦慄のおっさん,2030,5
12,-,,２２３２,2029,5
13,-,,どんの助,2020,5
14,-,,啓士郎,2018,5
15,-,,浅研,2013,5
16,-,,アリアリＱ,2013,5
17,-,,AiryKuroe,2011,5
18,-,,おもぐり,2011,5
19,-,,amagon,2010,5
20,-,,neon43,2010,5
21,-,,gingingin,2008,5
22,-,,遊眞,2008,5
23,-,,お嫁においでよ〆,2007,5
24,-,,みがわりCT砲台,2007,5
25,-,,◇妖精◇,2006,5
26,-,,まーち。,2005,5
27,-,,毒おじや,2005,5
28,-,,∬保湿ペーパー∬,2004,5
29,-,,dokuringo,2004,5
30,-,,ミトゥナ,2004,5
31,-,,コールドプレイ,2003,5
32,-,,Goldilocks,2003,5
33,-,,BreveSlash,2003,5
34,-,,ちかのこのこのこ,2003,5
35,-,,syouitirou,2002,5
36,-,,ｸﾛﾉｽﾀｼｽ,2002,5
37,-,,ちむどんどん助,2002,5
38,-,,マニカ６センス,2002,5
39,-,,MirrorCubeSquare,2001,5
40,-,,平岡智世,2001,5
41,-,,きゃぴ☆,2001,5
42,-,,みぅ＊,2001,5
43,-,,タマネギ丼。,2001,5
44,-,,ですてふぁｎ,2001,5
45,-,,嶋野の狂犬,2001,5
46,-,,†金獅子姫†,2001,5
47,-,,T’ORIS,2001,5
48,-,,星のつよみん,2001,5
49,-,,pikashu,2001,5
50,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,5
