,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,2000,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1998,5
3,-,,八番手,1987,5
4,-,,syouitirou,1983,5
5,-,,武神゜,1983,5
6,-,,∬purposefire∬,1982,5
7,-,,らぶのーと♪,1977,5
8,-,,らんさー・ｗ・,1961,5
9,-,,五十嵐由貴,1958,5
10,-,,ﾏｰｺﾞｯﾄ,1954,5
11,-,,つよみん,1951,5
12,-,,嶋野の狂犬,1945,5
13,-,,だるま親方♪,1940,5
14,-,,pikashu,1929,5
15,-,,ゆめごん,1919,5
16,-,,WildCandy♪,1914,5
17,-,,AllRangeClear☆,1913,5
18,-,,平岡智世,1911,5
19,-,,amagon,1906,5
20,-,,∬Veloce∬,1905,5
21,-,,ににお,1899,5
22,-,,きゃぴ☆,1890,5
23,-,,Mｉnelva,1887,5
24,-,,millay,1880,5
25,-,,ShineLight,1876,5
26,-,,bitaminn,1871,5
27,-,,gingingin,1864,5
28,-,,れっどしーふ,1858,5
29,-,,ぽこっさん,1850,5
30,-,,AiryKuroe,1850,5
31,-,,Daifuku,1848,5
32,-,,魔女の使いジジ,1846,5
33,-,,☆セントレア☆,1842,5
34,-,,ビッグマ万太郎,1840,5
35,-,,クレモル,1839,5
36,-,,Lionel・MessiⅡ,1838,5
37,-,,HIMAMA,1834,5
38,-,,neon43,1833,5
39,-,,啓士郎,1832,5
40,-,,星にねがいを,1832,5
41,-,,bsk団,1832,5
42,-,,レミニセンス,1830,5
43,-,,岡島タエ子,1828,5
44,-,,Faluna,1828,5
45,-,,高天原ゆとり,1828,5
46,-,,２２３２,1827,5
47,-,,赤エンピツ,1827,5
48,-,,δsnowδ,1821,5
49,-,,†金獅子姫†,1819,5
50,-,,醤油取って,1818,5
