,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,ミルリ,2000,5
4,-,,嶋野の狂犬,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,だるま親方♪,2000,5
11,-,,pikashu,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,つよみん,1988,5
15,-,,WildCandy♪,1971,5
16,-,,amagon,1946,5
17,-,,AllRangeClear☆,1936,5
18,-,,平岡智世,1932,5
19,-,,ShineLight,1932,5
20,-,,ゆめごん,1931,5
21,-,,∬Veloce∬,1923,5
22,-,,ににお,1922,5
23,-,,Mｉnelva,1917,5
24,-,,millay,1912,5
25,-,,高天原ゆとり,1910,5
26,-,,neon43,1909,5
27,-,,きゃぴ☆,1905,5
28,-,,ぽこっさん,1900,5
29,-,,ビッグマ万太郎,1897,5
30,-,,gingingin,1897,5
31,-,,☆セントレア☆,1897,5
32,-,,れっどしーふ,1887,5
33,-,,醤油取って,1883,5
34,-,,クレモル,1879,5
35,-,,AiryKuroe,1878,5
36,-,,bitaminn,1874,5
37,-,,ティダ射手,1871,5
38,-,,魔女の使いジジ,1869,5
39,-,,Daifuku,1864,5
40,-,,bsk団,1859,5
41,-,,真衣ちゃん,1858,5
42,-,,啓士郎,1853,5
43,-,,２２３２,1853,5
44,-,,Faluna,1850,5
45,-,,運命を呪う死神,1847,5
46,-,,点灯,1846,5
47,-,,ダーシュ！,1841,5
48,-,,HIMAMA,1839,5
49,-,,Lionel・MessiⅡ,1838,5
50,-,,＄デビル＄,1838,5
