,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1831,5
2,-,,ﾏｰｺﾞｯﾄ,1824,5
3,-,,五十嵐由貴,1821,5
4,-,,つよみん,1819,5
5,-,,∬purposefire∬,1817,5
6,-,,武神゜,1817,5
7,-,,八番手,1817,5
8,-,,neon43,1812,5
9,-,,らぶのーと♪,1811,5
10,-,,だるま親方♪,1805,5
11,-,,腰痛の爺,1802,5
12,-,,Mysh,1802,5
13,-,,ブレイブスカイ,1800,5
14,-,,砂の果実,1800,5
15,-,,pikashu,1799,5
16,-,,amagon,1796,5
17,-,,δsnowδ,1796,5
18,-,,ゆめごん,1795,5
19,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1795,5
20,-,,HIMAMA,1794,5
21,-,,Lionel・MessiⅡ,1791,5
22,-,,高天原ゆとり,1791,5
23,-,,syouitirou,1788,5
24,-,,きゃぴ☆,1780,5
25,-,,トリクシー,1780,5
26,-,,戦慄のおっさん,1778,5
27,-,,平岡智世,1775,5
28,-,,bsk団,1773,5
29,-,,∬Veloce∬,1771,5
30,-,,AllRangeClear☆,1770,5
31,-,,Mｉnelva,1767,5
32,-,,筋肉もり男,1766,5
33,-,,醤油取って,1765,5
34,-,,♪レナ♪,1763,5
35,-,,クレモル,1761,5
36,-,,bitaminn,1760,5
37,-,,れっどしーふ,1760,5
38,-,,コールドプレイ,1756,5
39,-,,おばさんULT,1756,5
40,-,,魔女の使いジジ,1755,5
41,-,,gingingin,1754,5
42,-,,nero＋α,1754,5
43,-,,☆セントレア☆,1753,5
44,-,,DarkGradation,1751,5
45,-,,dokuringo,1750,5
46,-,,星にねがいを,1745,5
47,-,,Lightperformer,1743,5
48,-,,リンチェンコ,1743,5
49,-,,錨輝く鮎,1743,5
50,-,,小作人,1740,5
