,-,職業,キャラクター,レベル,転生回数
1,-,,ミルリ,1958,5
2,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1920,5
3,-,,八番手,1918,5
4,-,,ﾏｰｺﾞｯﾄ,1905,5
5,-,,∬purposefire∬,1904,5
6,-,,五十嵐由貴,1904,5
7,-,,武神゜,1896,5
8,-,,syouitirou,1891,5
9,-,,嶋野の狂犬,1890,5
10,-,,らぶのーと♪,1887,5
11,-,,だるま親方♪,1887,5
12,-,,きゃぴ☆,1868,5
13,-,,WildCandy♪,1868,5
14,-,,ゆめごん,1864,5
15,-,,AllRangeClear☆,1862,5
16,-,,amagon,1861,5
17,-,,つよみん,1860,5
18,-,,∬Veloce∬,1857,5
19,-,,平岡智世,1853,5
20,-,,pikashu,1853,5
21,-,,ににお,1850,5
22,-,,Mｉnelva,1841,5
23,-,,ShineLight,1841,5
24,-,,らんさー・ｗ・,1836,5
25,-,,bitaminn,1834,5
26,-,,れっどしーふ,1834,5
27,-,,millay,1834,5
28,-,,neon43,1833,5
29,-,,gingingin,1832,5
30,-,,レミニセンス,1830,5
31,-,,Lionel・MessiⅡ,1828,5
32,-,,岡島タエ子,1828,5
33,-,,魔女の使いジジ,1828,5
34,-,,HIMAMA,1828,5
35,-,,AiryKuroe,1824,5
36,-,,クレモル,1823,5
37,-,,高天原ゆとり,1819,5
38,-,,δsnowδ,1819,5
39,-,,ぽこっさん,1818,5
40,-,,Daifuku,1817,5
41,-,,bsk団,1817,5
42,-,,ビッグマシーン,1812,5
43,-,,啓士郎,1810,5
44,-,,☆セントレア☆,1809,5
45,-,,腰痛の爺,1809,5
46,-,,醤油取って,1808,5
47,-,,Woｌｌim,1806,5
48,-,,Mysh,1806,5
49,-,,ブレイブスカイ,1805,5
50,-,,お試しください♪,1804,5
