,-,職業,キャラクター,レベル,転生回数
1,-,,syouitirou,2000,5
2,-,,∬purposefire∬,2000,5
3,-,,ミルリ,2000,5
4,-,,嶋野の狂犬,2000,5
5,-,,武神゜,2000,5
6,-,,五十嵐由貴,2000,5
7,-,,らぶのーと♪,2000,5
8,-,,らんさー・ｗ・,2000,5
9,-,,八番手,2000,5
10,-,,pikashu,2000,5
11,-,,だるま親方♪,2000,5
12,-,,ﾏｰｺﾞｯﾄ,2000,5
13,-,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,5
14,-,,つよみん,1994,5
15,-,,WildCandy♪,1988,5
16,-,,amagon,1980,5
17,-,,ShineLight,1976,5
18,-,,neon43,1958,5
19,-,,AllRangeClear☆,1951,5
20,-,,ゆめごん,1951,5
21,-,,高天原ゆとり,1950,5
22,-,,平岡智世,1947,5
23,-,,☆セントレア☆,1945,5
24,-,,ににお,1943,5
25,-,,ぽこっさん,1933,5
26,-,,ビッグマ万太郎,1931,5
27,-,,Mｉnelva,1926,5
28,-,,きゃぴ☆,1923,5
29,-,,∬Veloce∬,1923,5
30,-,,醤油取って,1922,5
31,-,,gingingin,1920,5
32,-,,れっどしーふ,1909,5
33,-,,AiryKuroe,1907,5
34,-,,クレモル,1901,5
35,-,,ブレイブスカイ,1898,5
36,-,,ティダ射手,1895,5
37,-,,真衣ちゃん,1891,5
38,-,,啓士郎,1887,5
39,-,,魔女の使いジジ,1880,5
40,-,,どんの助,1878,5
41,-,,Daifuku,1877,5
42,-,,２２３２,1876,5
43,-,,bitaminn,1874,5
44,-,,bsk団,1873,5
45,-,,コールドプレイ,1864,5
46,-,,Faluna,1863,5
47,-,,＄デビル＄,1862,5
48,-,,レミニセンス,1861,5
49,-,,ゆきゅ,1861,5
50,-,,δsnowδ,1854,5
