,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1836,21665
2,n10,はなおとめ,1333,10892
3,n19,おーいえ,2015,8207
4,n2,9rpm,1948,6429
5,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1370,6286
6,n1,シュガ♪,2001,5460
7,n5,【ポッセ】,2005,5127
8,n9,さなっしー,1833,4721
9,n10,ぷーちゃん♪,2037,4590
10,n19,解離,1491,4431
11,n4,誇り無き教主,1355,4316
12,n10,アル・シェリ,1019,4197
13,n7,風の歌,2020,4141
14,n16,ScarletRuby,931,3988
15,n21,ループド,2003,3940
16,n1,katsuxxx,1959,3767
17,n9,らっきーよだすけ,1964,3650
18,n2,創造神皇ダニエル,1272,3611
19,n13,瑞穂りん,2011,3563
20,n8,愛犬サクラ,2005,3556
21,n2,§エス§,2027,3477
22,n6,＋カイト＋,2021,3422
23,n2,ハスラム,1139,3388
24,n2,sevencraw,1256,3346
25,n0,捨ノ型・生生流転,2000,3292
26,n16,カマキリ令嬢,2034,3265
27,n8,covid,2021,3240
28,n19,みどり先輩,2003,3191
29,n9,Spallow_Tail,2000,3156
30,n2,残兵首領,1468,3142
31,n7,地下室,1054,3102
32,n2,Diamant,1490,3101
33,n5,シル星,2027,3040
34,n8,とろっとろ牛すじ,2002,2990
35,n7,ぷいきゅあ～,2000,2931
36,n16,ボイン姉ちゃん,1857,2925
37,n9,趣味は・・・矢,2014,2887
38,n9,りんじょー,2050,2853
39,n10,みゅうごろう,2001,2828
40,n2,リタリン,952,2670
41,n1,戦士ちゃま,1691,2614
42,n3,ｂｏｗ‐ｗｏｗ,2030,2610
43,n5,狼輝,2030,2581
44,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1741,2577
45,n0,ｷｰｽ･ｶｲ,1410,2503
46,n12,岡部誠∵,1560,2465
47,n19,ｹﾓ蔵,1532,2452
48,n16,UnBiR,2034,2423
49,n1,RORONOA＋ZORO,1256,2379
50,n0,ヘビー,1375,2358
51,n7,神風の隼,2000,2356
52,n16,タメヴィアータ。,2023,2352
53,n1,マイシャローナ,1916,2276
54,n13,RelMayer,1762,2257
55,n19,狛狗,1928,2256
56,n12,らいみん,1505,2226
57,n6,sunafu,2031,2196
58,n20,つばきひめ,1655,2169
59,n9,ゅぅぁ,1775,2124
60,n19,J・T・Sサム,1676,2110
61,n1,じみ～,1751,2102
62,n21,メロメロイド,1418,2083
63,n20,アーリア。,2004,2078
64,n4,誇り無き追放天使,1305,2061
65,n19,にきや,2000,2054
66,n6,BILL・PEACE,1513,2052
67,n9,甘栗うっまW,2035,2045
68,n9,えいしぐ,2000,2040
69,n19,間衣華,1785,2022
70,n0,カラー、,1052,1971
71,n5,☆ショップ☆,1801,1959
72,n1,DXUキャプテンUSA,2011,1958
73,n5,ﾀｲｶﾞｰﾒﾛﾝ,2000,1931
74,n2,daRinki,1605,1908
75,n9,城咲ロミオ,2000,1877
76,n9,ooよーだoo,1271,1873
77,n11,笛吹奏,1910,1869
78,n5,おいえ天使,1507,1834
79,n9,つんで･れい,2000,1830
80,n10,アネット姫,723,1823
81,n8,↑ウラチャ↑,1309,1812
82,n4,如雷戦,2000,1794
83,n13,魔凜,2000,1790
84,n8,CV種田梨沙,1707,1764
85,n17,アンヘル＿,1524,1734
86,n19,たこち,2000,1724
87,n16,mikaoto,1873,1715
88,n6,めぎぃ,1836,1701
89,n9,†卍キリト卍†,2007,1700
90,n20,しらたま団子ＬＬ,2005,1692
91,n22,ピトフーイ,1940,1670
92,n20,Narmaya,2022,1654
93,n16,鷸榧,2001,1651
94,n4,鉄かぶと,2000,1649
95,n11,ヘレネー,1927,1647
96,n1,トラウトサーモン,1882,1647
97,n19,獣☆ホブス,2000,1646
98,n6,CV水瀬いのり,1871,1646
99,n21,雪野凜檎,1831,1641
100,n7,ナイア君,875,1637
